economy,year,crisis_label,SPE,T2,UCL_SPE,UCL_T2,is_anomaly_SPE,is_anomaly_T2,is_anomaly_combined,combined_score
GBR,1997,0,0.5597032599586976,1.940437814238482,2.0617676393810833,17.09109025041723,0,0,0,0.2714676713650979
GBR,1998,0,0.2333776978704621,1.980388557330226,2.0617676393810833,17.09109025041723,0,0,0,0.11587257034593684
GBR,1999,0,0.2819057137412614,2.43020759083995,2.0617676393810833,17.09109025041723,0,0,0,0.14219149014093022
GBR,2000,0,0.3091424864351412,3.6042250931883646,2.0617676393810833,17.09109025041723,0,0,0,0.21088327545987756
GBR,2001,0,0.40289073850856255,1.644226424006934,2.0617676393810833,17.09109025041723,0,0,0,0.1954103512020905
GBR,2002,0,0.2939985650985583,2.1259927397424847,2.0617676393810833,17.09109025041723,0,0,0,0.1425953921688348
GBR,2003,0,0.5762356719765114,1.766544921283855,2.0617676393810833,17.09109025041723,0,0,0,0.27948623354544944
GBR,2004,0,0.5097626321699604,2.2306310497156163,2.0617676393810833,17.09109025041723,0,0,0,0.2472454327214995
GBR,2005,0,0.2508659726659782,4.076739307401943,2.0617676393810833,17.09109025041723,0,0,0,0.23853009068876813
GBR,2006,0,0.23195320623704863,3.0833917024270034,2.0617676393810833,17.09109025041723,0,0,0,0.18040930433631822
GBR,2007,0,0.2804722219045079,3.1467456829876954,2.0617676393810833,17.09109025041723,0,0,0,0.18411614688599964
GBR,2008,0,0.16159249460767758,5.1757146529157545,2.0617676393810833,17.09109025041723,0,0,0,0.30283115805262356
GBR,2009,1,0.213932306192948,10.519920546743974,2.0617676393810833,17.09109025041723,0,0,0,0.6155207416617064
GBR,2010,0,0.6214293657146179,2.4087638913738254,2.0617676393810833,17.09109025041723,0,0,0,0.30140611087540553
GBR,2011,0,0.5211718695000963,2.76970793309946,2.0617676393810833,17.09109025041723,0,0,0,0.25277914908808324
GBR,2012,0,0.6818496814927701,2.737989235380668,2.0617676393810833,17.09109025041723,0,0,0,0.33071121520631336
GBR,2013,0,0.7337555306976332,2.9256669716485986,2.0617676393810833,17.09109025041723,0,0,0,0.35588662693236245
GBR,2014,0,0.7425030371089665,2.9210792964892534,2.0617676393810833,17.09109025041723,0,0,0,0.36012934868444074
GBR,2015,0,0.7784095119685148,3.0658690743170043,2.0617676393810833,17.09109025041723,0,0,0,0.3775447325393969
GBR,2016,1,0.45318767540485955,6.616487810915855,2.0617676393810833,17.09109025041723,0,0,0,0.38713082161357915
GBR,2017,0,0.6759524932202624,3.1292699811885925,2.0617676393810833,17.09109025041723,0,0,0,0.327850956775699
GBR,2018,0,0.9756551402658598,3.6480636645925717,2.0617676393810833,17.09109025041723,0,0,0,0.4732129468084673
GBR,2019,0,0.7781845477201345,3.348108432979991,2.0617676393810833,17.09109025041723,0,0,0,0.37743562022039284
GBR,2020,1,0.06392070738770818,28.736864334528214,2.0617676393810833,17.09109025041723,0,1,1,1.681394452517544
GBR,2021,0,1.305085104355425,8.426840629984635,2.0617676393810833,17.09109025041723,0,0,0,0.632993301198187
GBR,2022,1,1.2375555056276661,4.472074214308321,2.0617676393810833,17.09109025041723,0,0,0,0.6002400474183234
GBR,2023,1,0.7422733271359196,4.821705918877564,2.0617676393810833,17.09109025041723,0,0,0,0.3600179345906994
GBR,2024,0,0.5563435890208387,3.955322489634434,2.0617676393810833,17.09109025041723,0,0,0,0.26983816138847055
GRC,1990,1,0.6414411983213291,3.3340166234210415,2.0617676393810833,17.09109025041723,0,0,0,0.31111226409290316
GRC,1991,1,0.6828871092633149,1.4076009471313378,2.0617676393810833,17.09109025041723,0,0,0,0.3312143891579892
GRC,1992,0,0.5570633182287362,1.9097724934134177,2.0617676393810833,17.09109025041723,0,0,0,0.27018724495838903
GRC,1993,0,0.6754156256553296,4.304934393913531,2.0617676393810833,17.09109025041723,0,0,0,0.32759056488930094
GRC,1994,0,0.27148108788393177,1.5499923199799113,2.0617676393810833,17.09109025041723,0,0,0,0.1316739494298334
GRC,1995,0,0.2199974332039796,1.5453570898747315,2.0617676393810833,17.09109025041723,0,0,0,0.10670331079113263
GRC,1996,0,0.33247590724973486,1.9875816079704267,2.0617676393810833,17.09109025041723,0,0,0,0.16125769989752092
GRC,1997,0,0.31722803827033896,2.298068687880862,2.0617676393810833,17.09109025041723,0,0,0,0.1538621676910046
GRC,1998,0,0.35404889806714945,3.7095695633743953,2.0617676393810833,17.09109025041723,0,0,0,0.2170469823178095
GRC,1999,0,0.1888983593091011,3.9326530728267795,2.0617676393810833,17.09109025041723,0,0,0,0.23009960249497685
GRC,2000,0,0.4093369857992863,5.817897100609791,2.0617676393810833,17.09109025041723,0,0,0,0.3404052646944371
GRC,2001,0,0.2196669739551813,4.961891044147551,2.0617676393810833,17.09109025041723,0,0,0,0.2903203348321457
GRC,2002,0,0.07491843838484465,4.2809881695213345,2.0617676393810833,17.09109025041723,0,0,0,0.2504806953094655
GRC,2003,0,0.221898449069828,5.50208696425322,2.0617676393810833,17.09109025041723,0,0,0,0.3219272078982148
GRC,2004,0,0.18979877005620424,5.149202777198866,2.0617676393810833,17.09109025041723,0,0,0,0.30127994772440936
GRC,2005,0,0.0916893156480016,4.382413187016917,2.0617676393810833,17.09109025041723,0,0,0,0.25641507491951443
GRC,2006,0,0.08916278473954674,9.233797770681829,2.0617676393810833,17.09109025041723,0,0,0,0.5402696747480116
GRC,2007,1,0.0694209404985571,10.224127089593637,2.0617676393810833,17.09109025041723,0,0,0,0.5982138611282591
GRC,2008,1,0.03174183657585673,11.138577560856872,2.0617676393810833,17.09109025041723,0,0,0,0.6517183747587404
GRC,2009,1,0.05579362947702628,13.982043143323477,2.0617676393810833,17.09109025041723,0,0,0,0.8180895974721182
GRC,2010,1,0.013987919163868523,17.725681500990795,2.0617676393810833,17.09109025041723,0,1,1,1.0371299455608498
GRC,2011,1,0.17655147286373318,33.82077379201708,2.0617676393810833,17.09109025041723,0,1,1,1.9788540869235325
GRC,2012,1,0.23466430015200174,36.396479346731844,2.0617676393810833,17.09109025041723,0,1,1,2.129558665565137
GRC,2013,1,0.14349921028726909,28.509107282145926,2.0617676393810833,17.09109025041723,0,1,1,1.6680683832589296
GRC,2014,1,0.06173279308759142,27.237441826292336,2.0617676393810833,17.09109025041723,0,1,1,1.593663214412399
GRC,2015,1,0.05476447630068936,23.45573651344704,2.0617676393810833,17.09109025041723,0,1,1,1.3723955680869706
GRC,2016,1,0.041423318633962626,20.15673851770226,2.0617676393810833,17.09109025041723,0,1,1,1.179371135624902
GRC,2017,0,0.18305951615090485,16.49594331921403,2.0617676393810833,17.09109025041723,0,0,0,0.9651779422796816
GRC,2018,0,0.4210003569115405,13.396995156616768,2.0617676393810833,17.09109025041723,0,0,0,0.7838584291771391
GRC,2019,0,0.6304686077267166,10.59445947266371,2.0617676393810833,17.09109025041723,0,0,0,0.6198820155668581
GRC,2020,1,0.061786574215824265,28.61388876071099,2.0617676393810833,17.09109025041723,0,1,1,1.6741991494669253
GRC,2021,0,1.263527837099122,17.604679863301882,2.0617676393810833,17.09109025041723,0,1,1,1.0300501375488385
GRC,2022,0,1.3717397691373912,13.736928610494761,2.0617676393810833,17.09109025041723,0,0,0,0.8037479417183121
GRC,2023,0,1.0640604326927032,6.638274299868063,2.0617676393810833,17.09109025041723,0,0,0,0.516091344324388
GRC,2024,0,0.5865109923676284,5.985422511493694,2.0617676393810833,17.09109025041723,0,0,0,0.3502071795184381
HUN,1990,1,0.3941329025670766,7.746214744666536,2.0617676393810833,17.09109025041723,0,0,0,0.4532311649619563
HUN,1991,1,0.8386940796656348,35.16338716463113,2.0617676393810833,17.09109025041723,0,1,1,2.0574104196642877
HUN,1992,1,0.09782925763015224,9.12193682364138,2.0617676393810833,17.09109025041723,0,0,0,0.5337246887113415
HUN,1993,1,0.026624452439884323,8.456379866165486,2.0617676393810833,17.09109025041723,0,0,0,0.49478293907897697
HUN,1994,0,0.04792735570663905,4.025569855820561,2.0617676393810833,17.09109025041723,0,0,0,0.23553616515027695
HUN,1995,0,0.1528723592929696,3.8914992873974317,2.0617676393810833,17.09109025041723,0,0,0,0.22769169376438297
HUN,1996,0,0.3487240623697956,3.979973615556107,2.0617676393810833,17.09109025041723,0,0,0,0.23286832830684673
HUN,1997,0,0.19461565845628195,2.812796984344621,2.0617676393810833,17.09109025041723,0,0,0,0.1645768024819806
HUN,1998,0,0.1929957523077176,4.919806168384914,2.0617676393810833,17.09109025041723,0,0,0,0.28785794798929293
HUN,1999,0,0.049210923286058264,5.649463097450408,2.0617676393810833,17.09109025041723,0,0,0,0.33055018811994696
HUN,2000,0,0.08701301282148921,8.093833646659993,2.0617676393810833,17.09109025041723,0,0,0,0.4735703532115164
HUN,2001,0,0.14592761493347084,4.88118835878973,2.0617676393810833,17.09109025041723,0,0,0,0.2855984192506718
