economy,year,anomaly_score,predicted_anomaly
IND,1990,0.4091502897463499,0
IND,1991,0.47424737317705384,0
IND,1992,0.4230623594409394,0
IND,1993,0.11424521337739879,0
IND,1994,0.1526923334320407,0
IND,1995,0.3103640793446483,0
IND,1996,0.19490659053534218,0
IND,1997,0.3471648184566046,0
IND,1998,0.15685482083352792,0
IND,1999,0.45780778984205395,0
IND,2000,0.22128780434836787,0
IND,2001,0.5043292643704349,0
IND,2002,0.39972067004870604,0
IND,2003,0.33699373946820255,0
IND,2004,0.5544029448277772,0
IND,2005,1.0454468322056896,1
IND,2006,1.1821058647259333,1
IND,2007,1.4238412609895412,1
IND,2008,1.6218676731951513,1
IND,2009,1.013160659407684,1
IND,2010,1.180277962705087,1
IND,2011,1.6675887893944092,1
IND,2012,1.4889002785360654,1
IND,2013,0.941556461326332,0
IND,2014,0.8248638721708882,0
IND,2015,0.41402171765169654,0
IND,2016,0.3296417670396557,0
IND,2017,0.45451765262101584,0
IND,2018,0.6583674507177703,0
IND,2019,0.4721542132378606,0
IND,2020,0.6693358537338199,0
IND,2021,0.35379010791618787,0
IND,2022,0.7360336918455388,0
IND,2023,0.7255332208003473,0
IND,2024,0.7990826997788794,0
IRL,1990,0.5221104684867325,0
IRL,1991,0.49784613355716756,0
IRL,1992,0.6885940793010805,0
IRL,1993,0.8327848448394678,0
IRL,1994,0.7387854525003138,0
IRL,1995,0.6236623191374608,0
IRL,1996,0.3873626152890524,0
IRL,1997,0.5048028262310534,0
IRL,1998,0.34539706442597085,0
IRL,1999,0.5407539898832744,0
IRL,2000,0.7299756249288967,0
IRL,2001,0.4891382767365182,0
IRL,2002,0.6151760636953336,0
IRL,2003,0.2970757209703753,0
IRL,2004,0.4392666503172856,0
IRL,2005,0.5583118135400649,0
IRL,2006,0.3913474580114666,0
IRL,2007,0.6885029817831023,0
IRL,2008,0.7112135141971497,0
IRL,2009,1.0854370423726853,1
IRL,2010,0.6391718345009672,0
IRL,2011,0.5887323780294005,0
IRL,2012,0.9920306925319279,0
IRL,2013,0.9787535214212055,0
IRL,2014,1.5638042508556151,1
IRL,2015,7.231233065073178,1
IRL,2016,1.384367109758755,1
IRL,2017,1.0000125837961364,1
IRL,2018,0.9022863769577202,0
IRL,2019,3.4945368579541287,1
IRL,2020,1.6409201314763981,1
IRL,2021,1.64596778547404,1
IRL,2022,1.5531779337522473,1
IRL,2023,2.558812905394796,1
IRL,2024,1.3833307605853908,1
ITA,1990,0.11412805781833336,0
ITA,1991,0.10798830991528693,0
ITA,1992,0.12071795901739547,0
ITA,1993,0.18736370633270355,0
ITA,1994,0.1672639801599884,0
ITA,1995,0.182602441335696,0
ITA,1996,0.21070722148445745,0
ITA,1997,0.18221006091640124,0
ITA,1998,0.17959702456375579,0
ITA,1999,0.32268942535255263,0
ITA,2000,0.10880900936444993,0
ITA,2001,0.08160465568385657,0
ITA,2002,0.09888419195193852,0
ITA,2003,0.0901910978409048,0
ITA,2004,0.06817388723211461,0
ITA,2005,0.0662051020639464,0
ITA,2006,0.052937612330113154,0
ITA,2007,0.06476709804478491,0
ITA,2008,0.12241368154513897,0
ITA,2009,0.29999055714109785,0
ITA,2010,0.058874341965757686,0
ITA,2011,0.06364165931465718,0
ITA,2012,0.1913968136241924,0
ITA,2013,0.18266596261561557,0
ITA,2014,0.16290468729537116,0
ITA,2015,0.13234061444867423,0
ITA,2016,0.1336943445014682,0
ITA,2017,0.11829920381757776,0
ITA,2018,0.10198123555957979,0
ITA,2019,0.10508665887249823,0
ITA,2020,0.60803532127085,0
ITA,2021,0.2319627748016279,0
ITA,2022,0.034017848356071,0
ITA,2023,0.06198719752106216,0
ITA,2024,0.04070582222833925,0
JPN,1990,0.6956542345876162,0
JPN,1991,0.6938009765097948,0
JPN,1992,0.7226313174208696,0
JPN,1993,0.7667265542555719,0
JPN,1994,0.7046093787213377,0
JPN,1995,0.6712879681939651,0
JPN,1996,0.6563376353108135,0
JPN,1997,0.7264667643357524,0
JPN,1998,0.8198606112089118,0
JPN,1999,0.7317221720704176,0
JPN,2000,0.6148483217294708,0
JPN,2001,0.49463503389162544,0
JPN,2002,0.5080950100847088,0
JPN,2003,0.812934614009507,0
JPN,2004,0.9539518888724389,0
JPN,2005,0.6905207706145929,0
JPN,2006,0.5774262065371668,0
JPN,2007,0.5840359806693133,0
JPN,2008,0.4795401805609147,0
JPN,2009,1.0121524183809782,1
JPN,2010,1.3494497340313716,1
JPN,2011,0.878821033811953,0
JPN,2012,0.9506434979669294,0
