economy,year,anomaly_score,anomaly_score_negated,predicted_anomaly,crisis_label
ESP,1991,0.07247207739949751,-0.07247207739949751,0,0
ESP,1992,0.06554352937370983,-0.06554352937370983,0,0
ESP,1993,0.03477007008948796,-0.03477007008948796,0,0
ESP,1994,0.0373676118969975,-0.0373676118969975,0,0
ESP,1995,0.04976313450070863,-0.04976313450070863,0,0
ESP,1996,0.050985153660078164,-0.050985153660078164,0,0
ESP,1997,0.058142572786326396,-0.058142572786326396,0,0
ESP,1998,0.06320928296872808,-0.06320928296872808,0,0
ESP,1999,0.0792179851911628,-0.0792179851911628,0,0
ESP,2000,0.07113079433459352,-0.07113079433459352,0,0
ESP,2001,0.09163680674060926,-0.09163680674060926,0,0
ESP,2002,0.09156488506720789,-0.09156488506720789,0,0
ESP,2003,0.09443672555979243,-0.09443672555979243,0,0
ESP,2004,0.0854415473462169,-0.0854415473462169,0,0
ESP,2005,0.08160047853580871,-0.08160047853580871,0,0
ESP,2006,0.07328515688963322,-0.07328515688963322,0,0
ESP,2007,0.07174399423513655,-0.07174399423513655,0,1
ESP,2008,0.058337693033823634,-0.058337693033823634,0,1
ESP,2009,0.020188407549023513,-0.020188407549023513,0,1
ESP,2010,0.046112964740261,-0.046112964740261,0,0
ESP,2011,0.040330707293094015,-0.040330707293094015,0,0
ESP,2012,0.003036287116319425,-0.003036287116319425,0,1
ESP,2013,0.008069520506414407,-0.008069520506414407,0,1
ESP,2014,0.01569195046356009,-0.01569195046356009,0,1
ESP,2015,0.03221751636268527,-0.03221751636268527,0,0
ESP,2016,0.04600275374643498,-0.04600275374643498,0,0
ESP,2017,0.06551295603353735,-0.06551295603353735,0,0
ESP,2018,0.07152736234697099,-0.07152736234697099,0,0
ESP,2019,0.07510961482203515,-0.07510961482203515,0,0
ESP,2020,-0.0402595261820522,0.0402595261820522,1,1
ESP,2021,0.06341338544286002,-0.06341338544286002,0,0
ESP,2022,0.060448854678019526,-0.060448854678019526,0,1
ESP,2023,0.07885432294067146,-0.07885432294067146,0,0
ESP,2024,0.08343680228464484,-0.08343680228464484,0,0
FRA,1990,0.10380595739167647,-0.10380595739167647,0,0
FRA,1991,0.10154876610891383,-0.10154876610891383,0,0
FRA,1992,0.1006867613182828,-0.1006867613182828,0,0
FRA,1993,0.08196507255297258,-0.08196507255297258,0,0
FRA,1994,0.0945608393086177,-0.0945608393086177,0,1
FRA,1995,0.09756605441205896,-0.09756605441205896,0,0
FRA,1996,0.09269918288968865,-0.09269918288968865,0,1
FRA,1997,0.09015630187049756,-0.09015630187049756,0,1
FRA,1998,0.09162267441173622,-0.09162267441173622,0,1
FRA,1999,0.0888683009572559,-0.0888683009572559,0,1
FRA,2000,0.0985491552042036,-0.0985491552042036,0,0
FRA,2001,0.1002278117701233,-0.1002278117701233,0,0
FRA,2002,0.0982989477702722,-0.0982989477702722,0,0
FRA,2003,0.0977042082689803,-0.0977042082689803,0,0
FRA,2004,0.10207187544761664,-0.10207187544761664,0,0
FRA,2005,0.09964614419056578,-0.09964614419056578,0,0
FRA,2006,0.09857144415598279,-0.09857144415598279,0,0
FRA,2007,0.09692298677274364,-0.09692298677274364,0,0
FRA,2008,0.08976536017200909,-0.08976536017200909,0,0
FRA,2009,0.06006855290792701,-0.06006855290792701,0,1
FRA,2010,0.09005577118539199,-0.09005577118539199,0,0
FRA,2011,0.08784955100989572,-0.08784955100989572,0,0
FRA,2012,0.08063867594259905,-0.08063867594259905,0,0
FRA,2013,0.08252270761606317,-0.08252270761606317,0,0
FRA,2014,0.07906693044162016,-0.07906693044162016,0,0
FRA,2015,0.08241971135541848,-0.08241971135541848,0,0
FRA,2016,0.08196153882169699,-0.08196153882169699,0,0
FRA,2017,0.08174595763574577,-0.08174595763574577,0,0
FRA,2018,0.08247511839040844,-0.08247511839040844,0,0
FRA,2019,0.08096260501572022,-0.08096260501572022,0,0
FRA,2020,0.0052450804925781025,-0.0052450804925781025,0,1
FRA,2021,0.06754576791554617,-0.06754576791554617,0,0
FRA,2022,0.07312204645200948,-0.07312204645200948,0,1
FRA,2023,0.07279171466222889,-0.07279171466222889,0,1
FRA,2024,0.07838748717479388,-0.07838748717479388,0,0
GBR,1990,0.09378523092497792,-0.09378523092497792,0,1
GBR,1991,0.08000342265436017,-0.08000342265436017,0,1
GBR,1992,0.09183028293708245,-0.09183028293708245,0,1
GBR,1993,0.09118687103651452,-0.09118687103651452,0,1
GBR,1994,0.0930328703217807,-0.0930328703217807,0,1
GBR,1995,0.09532589421956322,-0.09532589421956322,0,0
GBR,1996,0.09822712492678509,-0.09822712492678509,0,0
GBR,1997,0.09432225038325859,-0.09432225038325859,0,0
GBR,1998,0.0919550885482256,-0.0919550885482256,0,0
GBR,1999,0.08778543246754311,-0.08778543246754311,0,0
GBR,2000,0.07364494572706798,-0.07364494572706798,0,0
GBR,2001,0.09690347693540685,-0.09690347693540685,0,0
GBR,2002,0.09453656515060144,-0.09453656515060144,0,0
GBR,2003,0.09359775262388526,-0.09359775262388526,0,0
GBR,2004,0.0887400740911824,-0.0887400740911824,0,0
GBR,2005,0.0694260173186595,-0.0694260173186595,0,0
GBR,2006,0.07841393271059721,-0.07841393271059721,0,0
GBR,2007,0.07592922394837337,-0.07592922394837337,0,0
GBR,2008,0.053869177651810096,-0.053869177651810096,0,0
