economy,year,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,Exchange_Rate,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth
KOR,1997,6.2821926537929,4.4389318457463,2.608,-1.83493782106041,1.39905230868822,949.89,0.560265757859919,27.4728903732725,28.4220573700005,35.9818858635509,37.3821324455577,25.1340048742021,54.8017848286001,14.1437236837087
KOR,1998,-4.9389297463141,7.51358008079307,6.963,10.0964211010999,5.14613795652844,1403.18333333333,1.50748602088878,38.2368909900718,28.0920941207489,37.881733500966,28.1282300284005,25.772427476293,59.6086940982268,27.0261851359618
KOR,1999,11.6172629559591,0.81295725444637,6.342,4.22430160551507,6.02012281185595,1189.43916666667,2.07996136312975,31.5122613381554,26.3825965514828,35.6258526449506,31.2530573623569,25.7907711248957,64.4881255675337,27.3766401341697
KOR,2000,9.2018583880479,2.25916580080157,4.063,1.7039361599544,5.81220374170108,1130.3625,1.92630076608706,32.8643016483147,31.1945139245909,34.1523016364387,33.0175871343191,26.591050957139,69.1866723612269,25.4257746478018
KOR,2001,4.72593560322356,4.06657587897792,3.699,0.381489475071825,6.81867907289459,1290.79,1.14917273381718,30.8628730280238,29.5648656361455,32.3069789406776,31.8665946248999,25.1376270244517,99.6082410940777,85.2030807974552
KOR,2002,7.74399895319569,2.76226210296599,3.046,0.625539996245813,7.55038951610631,1251.6025,0.842304427693724,28.869081069037,27.7997957269903,31.7224565569361,31.3062897445161,24.7767716060025,108.70538205029,13.9998911970542
KOR,2003,3.07472661826947,3.51487451459939,3.348,1.55223664563709,8.33289295687719,1191.64583333333,0.962229414316563,30.4447497818826,28.9795447722905,33.0859200866618,32.3968627960539,24.4315182881075,107.180625832699,2.98069024193587
KOR,2004,5.1836368597334,3.59066298882578,3.42,3.55783305096389,8.54332338799098,1146.24916666667,1.61486572889407,35.6099304973786,32.317133377729,35.5253578218517,32.6846860376336,26.4144323811178,101.992541192444,6.30831998688382
KOR,2005,4.35823667337156,2.75379162735039,3.482,1.25636444462509,7.61490774363077,1024.32833333333,1.403996477148,34.1271966602876,32.0423181639821,33.8405960110945,32.7143604319037,26.0918099370413,106.121988835135,6.98905937684345
KOR,2006,5.24500550580342,2.24234028518921,3.254,0.191275272898578,7.27710997239579,955.340833333333,0.836569086676283,34.4457182771661,33.9292326630601,32.8912214742854,33.0040207975187,25.7222784544775,117.535674488688,12.5129608596578
KOR,2007,5.8419633918717,2.53457382137932,3.013,0.857760495298849,6.85652160718251,929.375833333333,0.722975995794071,36.0414909532161,35.2824705455852,33.4309889399337,33.2491377792946,25.9241510203287,124.027715958864,10.8199645314506
KOR,2008,3.00440451679569,4.67389655533408,2.959,0.160592800145373,4.46436257694186,1100.12583333333,1.02488987542862,45.8471508377288,46.2362036584532,33.2480829152876,33.7038348910437,26.0793572324032,136.196660706156,11.9562036963622
KOR,2009,0.81986175641795,2.7564965449393,3.363,3.36575830090763,7.80292095600634,1277.24583333333,0.917731561520283,43.5106195264818,39.6139903792344,33.13093501319,29.5580079908835,26.3042343079035,132.599106034348,9.88594854042114
KOR,2010,6.98166138853071,2.93928652655686,3.324,2.34320897623578,6.5467233974824,1156.46,0.796207328344812,45.2718606886955,42.7560070236169,34.9926210564103,32.7792421992313,28.0990056835275,124.679568065827,5.97887647571808
KOR,2011,3.6880320602952,4.0259650043609,2.992,1.27290610804572,5.39203401880799,1108.23333333333,0.747683727442323,51.2813207677942,50.3992956943359,34.3761288710455,33.2613430738444,29.0005575131874,127.08181388669,5.4758619616047
KOR,2012,2.54766550568242,2.18707104433314,2.812,3.65378622367594,5.76906053221769,1126.80666666667,0.711120351080011,52.0235312085188,49.4937408705314,34.336867195596,31.2149587741292,28.7408682052811,125.135860183943,4.8064654842376
KOR,2013,3.2913959543442,1.30134754547413,3.067,5.38513504027402,6.19845985710316,1094.9825,0.889863368558993,49.2338591040691,44.9336644815181,34.5161248108137,29.8990183063853,28.8654766941182,122.756788077341,4.63889133228525
KOR,2014,3.21468019683108,1.27477446401322,3.082,5.33522703805369,6.54230372996404,1052.84,0.595893048504325,45.7876203673052,41.1466374298986,34.5717402109559,29.7893883422049,28.2760755546832,125.488630227146,8.14449306578048
KOR,2015,2.92029267301234,0.70633177245575,3.546,6.82937629347486,7.9205453756485,1130.9525,0.266636382581676,40.9681314540182,34.4200460024725,35.8343334005639,29.3122032932439,27.8215922094514,125.858810840683,8.19074818640474
KOR,2016,3.17152748983935,0.971685739912168,3.65,6.20103649558332,8.38848501351327,1160.7675,0.766507046338007,38.1129875583911,31.7867345733008,36.2906518682135,29.9823963274728,27.5129940831191,128.040688171137,7.1231560157317
KOR,2017,3.433191763972,1.94433230786366,3.653,4.39896168114518,7.55831770286656,1131.00083333333,1.04741749331971,38.8488899920532,34.3432508343484,36.4505350479154,31.9652912711332,28.0322405682167,129.53913562367,5.10474089994852
KOR,2018,3.17611568177327,1.47583935002645,3.824,4.24648147146115,7.12215104071275,1100.16333333333,0.66781363782051,39.4523497931837,35.2551664208987,35.3783014506542,31.2486531343572,27.7672237489814,133.504139589217,6.71877383152575
KOR,2019,2.31380210595475,0.383000303608136,3.746,3.40802631398853,7.71289239419086,1165.3575,0.550202642546341,37.0413266370488,34.4057366033023,34.2941170155552,31.1955884616555,26.370175590513,142.652478447088,7.89698535417928
KOR,2020,-0.700242317542106,0.537288023411737,3.931,4.38648608581777,9.35214589379262,1180.26583333333,0.502554290313687,34.6152001987888,30.9297576618322,35.7761638265864,31.5248657192138,25.7002433607737,154.747902042613,9.82376218361547
KOR,2021,4.61296795454287,2.49833333333339,3.639,4.31851487245382,7.50434101810614,1143.95166666667,1.13577953855347,39.3388192669479,35.9674854941434,36.6043931161577,32.4929253527445,26.2480856022754,159.926120236306,12.9335375506965
KOR,2022,2.72756456708991,5.08951365062842,2.857,1.29147917850335,5.90124848137764,1291.44666666667,1.39186469730544,45.294860984133,45.2902865437219,34.3078343934928,33.3254869272348,26.4977408590265,162.769501736717,4.00000977288601
KOR,2023,1.58301467403629,3.5974562502901,2.675,1.76334472698699,6.31772211606366,1305.6625,1.03221435142435,41.3214807367697,40.9365283348931,33.3597970548711,31.8912200894147,25.4551420827792,163.515631501207,3.8932411347225
KOR,2024,2.00361101838986,2.32174328643542,2.784,5.33081628105267,6.19834331246318,1363.375,0.685857996519477,44.3582383593234,40.2842567598803,35.0305415292226,29.9738499299961,26.6179725157922,160.347182678236,6.55140863593743
LKA,1990,6.39999531084838,21.495252052759,,-3.71364846145228,1.66363036058192,40.0629166666667,0.539742838707762,30.1808045148298,38.0631106580812,23.7004914622853,22.205889665117,13.4027796596475,19.6162954031276,19.8699034108183
LKA,1991,4.59998724404535,12.1856307214389,14.661,-6.60834436461149,2.28521703544917,41.3715,0.537191399720341,28.7410868952181,38.8548254978582,23.6126895634343,22.8701875948381,13.3789895124146,8.82120076810485,21.8717139282149
LKA,1992,4.39999125181939,11.3834370512206,14.22,-4.6445676126182,2.87788046048087,43.829625,1.26379157039996,31.7703740803183,41.03338247708,24.4536902107428,24.2753648746834,13.9544731155489,9.05662817465076,16.8034061463075
LKA,1993,6.90006325149474,11.7467370174946,13.82,-3.69702621240226,4.28036798249495,48.3221675,1.8810822763682,33.8010068759821,43.3465114649745,25.6181385780873,25.557234794271,13.7881954100067,9.83335501886641,23.3064272567731
LKA,1994,5.59991872510166,8.44871248698348,13.03,-6.46387915946705,4.38991323935104,49.4151416666667,1.42019594735505,33.8128837957878,45.617906901244,24.3792730381113,27.0271670431233,13.8981565541441,10.9574085970256,19.6672925694495
LKA,1995,5.5000852341585,7.67484873449805,12.27,-5.90910994846491,3.99592216340848,51.2515891666667,0.42975354803099,35.597629130901,46.0374199577101,20.8315705549209,25.7310878563342,14.0913362345232,31.0668461690517,35.8322124762185
LKA,1996,3.79996720568178,15.9358310447214,11.35,-4.91199982756748,3.67675975169882,55.2714441666667,0.862545735590984,34.9733377770372,43.9006259373438,21.6005400889675,24.2490834860857,14.6751583069488,29.8959938968505,11.2604103349616
LKA,1997,6.40539969571286,9.57369626405162,10.6,-2.61516855545627,3.51430020129963,58.994605,2.84957994822129,36.5381180807663,43.599435228784,22.2026475945407,24.3861426620179,14.8130009704899,29.4419121347184,15.5937224910352
LKA,1998,4.69842304772052,9.36424300683229,9.17,-1.44447657761179,3.39109491163954,64.4501183333333,1.22725240374875,36.2438186772706,42.2511704483166,22.6596648965655,25.1367897004477,14.8338975192193,28.7226150457865,13.2086345683031
LKA,1999,4.30054049813373,4.69170563048438,8.88,-3.57275187551122,2.75679270811809,70.63545,1.12277824473328,35.4837047170656,43.2677736325718,23.3659720189889,27.2905151438158,14.7476000553364,29.2577509374183,13.3895676165501
LKA,2000,6.00003315828934,6.17627591012045,7.74,-6.28823142949348,1.58714434823302,77.0051166666667,1.04207418020439,39.015700886425,49.620740818488,22.0035148311854,28.0392736849136,15.0545149788969,28.8345435404203,12.864804036244
LKA,2001,-1.54540813366026,14.15845579912,7.9,-1.36821186331088,2.17164791078699,89.3830133333334,1.09074720867871,37.3311884768914,43.5674130558662,22.954101782154,22.0040128023487,14.1197766232437,30.7326783184288,13.5921372119646
LKA,2002,3.96467568513113,9.55103167007251,8.76,-1.42925945944237,2.76244828857589,95.662065,1.1882779089504,34.9133301978336,41.4218015848181,21.3112687900827,23.2890507211333,19.114221324559,31.0344654381181,13.3575243836281
LKA,2003,5.9402690780223,6.31463787051174,8.22,-0.374541248460878,3.48962758206167,96.5209508333333,1.21132740876657,34.6535028324228,40.6827444981201,21.6561549503201,22.0204689465055,18.5919313809625,30.7454902363169,15.318795004552
LKA,2004,5.44506127885352,7.57592582995856,8.38,-3.1340311530145,2.79452832970533,101.1944575,1.12667735136244,35.3309027324412,44.1520421686776,22.1188973193084,25.2537615246688,18.7207444277207,32.3863508511647,19.6148133698525
LKA,2005,6.24174804376447,11.6396860971118,7.67,-2.66382240513017,3.14335216125469,100.498051666667,1.11612854301768,32.3368729874893,41.267099970564,24.1626061753552,26.8274555178569,19.5129856628106,33.0761025922139,19.0568024360981
LKA,2006,7.66829190107919,10.0201836057035,6.5,-5.29942775531871,2.75826396952475,103.914445833333,1.6970072277349,30.1285270937972,41.1326513945037,22.6899912886058,27.9799093470538,19.2258769243334,34.6704920581445,17.830628514143
LKA,2007,6.79682611892866,15.8421114924843,5.97,-4.33041626176129,3.11009398828274,110.623233333333,1.8639738781084,29.1149996870361,39.491511973103,23.6266059239629,27.9521433553302,18.4979243789903,34.2395036816845,16.5601342075629
LKA,2008,5.95008814473897,22.5644955300126,5.22,-9.54319542329735,1.85908918664799,108.333762719298,1.84752962305149,24.8414870988205,38.5275565094015,18.0331253116412,27.5523830555003,17.9540941740982,29.5420065164895,8.45751130560778
LKA,2009,3.53891205317842,3.46496322106074,5.85,-0.510385718302903,5.21548674233438,114.944783333333,0.960390452698523,21.328366243783,27.8207752870405,23.9298756150558,24.4338657450541,18.1077341124933,25.7400301594433,18.6100619614446
LKA,2010,8.01596737040464,6.2176488930462,4.784,-1.83339431574737,5.34354431776972,113.064480448821,0.814446067583227,,,,,18.4566842207205,24.6842616568486,15.7935506395363
LKA,2011,8.66948301160571,6.7167684358854,4.118,-6.81209765681019,3.46079601554795,110.565207851396,1.41088360151362,,,,,18.6156868794475,33.7387969525402,49.9832185268453
LKA,2012,8.6321813769906,7.54291373239437,3.88,-5.69099820826854,3.68897815263594,127.60335350681,1.33591734742632,,,,,19.7379423600008,34.0180437825091,17.6277361444479
LKA,2013,4.0517463303875,6.90845034828452,4.186,-3.30046822137757,3.84760389405601,129.069030932888,1.21148000059153,,,,,18.0646306474511,33.539360763445,16.2285338754895
LKA,2014,6.37797889684965,3.1790022823606,4.157,-2.40840557196081,3.92468380375978,130.564685218829,1.08277813405104,,,,,17.1564291875524,34.4936288810274,14.506698090753
LKA,2015,4.20595547501601,3.76836783062096,4.519,-2.21267766608825,3.48457714580902,135.856912797089,0.798746316666859,19.893383820467,27.0245869884029,32.0478996968868,34.2757988099064,16.1769598771991,39.3818504426548,17.0348928652722
LKA,2016,5.05362488993089,3.9588884659307,4.242,-1.97999493165089,2.79773151721733,145.581667492026,1.01937184801285,19.824036042668,26.6475009824081,34.4678183602702,36.4530444585617,16.018659247464,42.4756652877165,16.1861322324137
LKA,2017,6.46068127080994,7.70413767850602,4.046,-2.4467643490753,3.42413053355997,152.446413948767,1.45462805110061,20.2242000359935,26.9162097641559,37.2861370432124,39.7266305229837,14.891296047659,43.8827525642367,17.4045049056201
LKA,2018,2.31008425504933,2.135037737132,4.318,-2.96352841915887,2.81773247932961,162.464858736778,1.70888696252064,21.4462486145463,28.3631481374973,35.1267562183152,38.0567747749453,15.0327786139962,46.6984073264081,11.4104489361823
LKA,2019,-0.220483886824823,3.52839358231811,4.67,-2.07126631647205,3.36492073802705,178.744925045848,0.835367460265196,21.8235309246323,27.6019929606444,32.0348028628545,34.1087160600384,16.160801717524,47.0084929449139,8.32354431836197
LKA,2020,-4.62451503712715,6.15394508391738,5.364,-1.40761495020573,3.28744685628801,185.592557772213,0.514700553944402,15.4576399170356,21.6314789397836,31.3529726731107,32.871123147531,16.2859641029035,,
LKA,2021,4.2074764950026,7.01478071238195,4.981,-3.70866603299245,1.59499450325141,198.764316844656,0.668825708548416,16.9214215897796,24.3074247397182,33.0042961264559,36.7330983743583,17.9651186199509,,
LKA,2022,-7.34919311146656,49.7211021114327,4.528,-1.95359411068218,1.06429793828172,322.632674256475,1.19249322162632,21.5595624612904,25.1230455566456,25.8596702472779,27.2717494237454,19.6510544330762,,
LKA,2023,-2.0289296690344,16.5411742279832,4.528,1.71159541534782,2.38312008892393,327.506533333333,0.848017076796717,20.5995283672112,22.7481397523022,26.036419289993,24.2731934318829,17.9723933987226,,
LKA,2024,4.99241614398109,-0.42936004906973,4.239,1.21048332599166,2.86493580597895,,0.764077754153862,19.7559774138192,22.3636324192921,27.595518090224,26.3467005241507,17.4915508731994,,
MEX,1990,5.25004329944582,26.6516725646771,,-2.85201728941809,2.30528819968242,2.81259916666667,1.00821547984529,18.7044710491717,19.8152253641579,19.8222343593874,23.270603544648,19.1355636082271,,83.7854952672977
MEX,1991,3.97590497138043,22.662359455061,3.145,-4.75442816258017,3.55524780127227,3.01843,1.52072722395263,16.4333900336044,19.3531451238152,18.2158319682238,23.4262767281749,18.90927536083,,49.2084217398401
MEX,1992,3.56861354412243,15.5078962533573,3.235,-6.73040694268406,3.18858335706006,3.09489833333333,1.20966687256407,15.256744442975,20.296751461137,16.4462619037251,23.3205990261669,18.5388231560325,,23.5725224239772
MEX,1993,2.86699945461075,9.75146045357553,3.365,-4.41375552546445,4.06437524271201,3.11561666666667,0.827862094071089,11.59598468968,14.5671388839902,18.8495783931937,22.6240306711262,20.542329720302,,16.8996029755523
MEX,1994,4.39412788764169,6.96581237191123,4.436,-5.35786349392844,0.883109318233717,3.37511666666667,1.98196140419983,12.7545957125272,16.403876421631,19.1881563541485,24.3372579448117,19.7074661553075,,20.1081987626414
MEX,1995,-5.91029962358286,34.9992712889592,7.095,-0.414680790187327,2.82554644014576,6.419425,2.50587999844817,22.8659269211958,20.7999048051439,20.6941261524377,19.311543363515,21.1685474105437,,31.8557435232858
MEX,1996,6.21829715869302,34.3783832235168,5.465,-0.580284830782933,2.71075061116895,7.59944841666667,2.12551917782763,24.7231319521416,23.0446915817651,21.3048889067367,19.7376269610509,22.21303098142,,27.0111848582944
MEX,1997,7.19887615284711,20.6256287259247,4.235,-1.46431251799993,3.40567406946924,7.91846,2.4510099356897,23.2555721469271,23.2363034246464,21.8274702525933,21.1460171251619,22.3626601711665,20.3129090763085,56.8495331731946
MEX,1998,6.18507893082885,15.9283950119353,3.733,-2.8688383681894,2.4492236787245,9.13604175,2.28836855124077,23.221749395164,24.8101347448538,22.5673874506878,22.8039516150861,22.2247240432214,17.9317776437342,17.4488953641526
MEX,1999,2.75503039300564,16.5856169707538,2.598,-2.21778204046026,2.20924037805729,9.5603975,2.20848433629662,23.4168592490374,24.5953903270731,22.5053913556409,22.2434377526015,21.2588453236455,15.5385350011939,18.7479247860382
MEX,2000,5.02928399378261,9.49156149435403,2.646,-2.52707170138346,2.01762486355417,9.45555833333333,2.47719212470142,24.2311734681303,25.6792357191195,20.8600148446395,22.2649246086997,21.0445774194384,14.3477809518427,-4.48743089482922
MEX,2001,-0.450845253215945,6.36773806235037,2.627,-2.23003398954777,2.63689971681986,9.34234166666667,3.77607805696573,21.5412102050357,23.1988988072816,20.8045452155785,20.2738215598554,20.0260585605165,12.240977233378,18.8441357070664
MEX,2002,-0.236588001922641,5.03072733151295,3.003,-1.52936520808688,2.98006982310122,9.65595833333333,2.48685750053046,21.8517619236376,23.3580673360145,20.5603787774467,20.4084256272915,19.2312267750835,14.1782625366026,5.07161043787901
MEX,2003,1.18554486709559,4.54690012118718,3.455,-0.526761129534337,3.44046588174088,10.7890191666667,2.37188032037657,23.6555935033272,25.0448233657183,19.782320864365,20.8808458648635,18.8280656054789,14.6412754593329,9.34288539528672
MEX,2004,3.56544102622887,4.68840884843143,3.937,-0.464775659455355,3.28782723404344,11.2859666666667,3.06821035154364,25.1033560080055,26.9372640255577,21.4684386553467,22.0461782270566,18.8456680143057,14.1054932641584,13.0461064261901
MEX,2005,2.11324711473297,3.98805714597437,3.558,-0.62353440164571,3.31288171093641,10.8978916666667,2.74220134246066,25.4870738310602,27.0755708259848,19.66514053036,21.5221459719898,18.0770795013886,15.3135908147147,9.96849552544639
MEX,2006,4.80501351664901,3.62946762439132,3.566,-0.316555541136009,2.96677953801298,10.8992416666667,2.16893035275929,26.5547481705759,27.927367918041,21.8950677333074,22.5641029454858,18.9990298994882,18.3518916727969,6.69259611037929
MEX,2007,2.0778639395329,3.96684905458235,3.628,-0.844640815368309,3.06932316704467,10.9281916666667,2.81398718042151,26.7810613301488,28.477463068888,21.5882388048939,23.0719146894422,18.2623757830072,20.4394698066311,10.1477843745367
MEX,2008,0.943331872912935,5.12498274575896,3.874,-1.40680860932702,3.10571376172191,11.1297166666667,2.56307995857491,27.02006122825,29.3452206449273,20.405125308709,24.1213158802068,18.1749137479626,19.7553753175775,8.8989406727473
MEX,2009,-6.29525056697287,5.29735584228856,5.356,-0.750921220817888,4.18740932590072,13.513475,2.08311648643152,26.5132697253683,28.0784724102639,20.3574258395666,23.2592508075838,17.4331987026258,21.6119225665134,11.5244357450916
MEX,2010,4.9713345832195,4.15672722680174,5.303,-0.339592498675246,4.05364499570365,12.6360083333333,2.76223720236461,29.0174601175767,30.2559244160519,19.1230801275762,23.3314894119207,17.8382139158606,22.3237750273616,12.7638038623407
MEX,2011,3.44404505297089,3.40737824605742,5.175,-0.857892612318961,4.27630853093349,12.423325,1.9442261568419,30.4429662274867,31.7194210489631,19.2529097567633,24.2517581318792,17.7203860225437,23.5848328387345,9.97857565555475
MEX,2012,3.55321076010608,4.11150981070289,4.892,-1.40984864759126,4.48471717639987,13.1694583333333,1.45258915061197,31.5394503933211,32.7184815005778,19.1609504944166,24.3777390631793,18.8000354494769,24.9270563825252,10.0839506428319
MEX,2013,0.852101550164704,3.80639069747204,4.921,-2.39396960169622,4.5658776197185,12.7719916666667,3.83670268116194,30.7558005807208,31.9358741854644,16.36445681263,22.6807316048179,18.1028096283966,27.8590593255176,8.27958230523868
MEX,2014,2.50376350783593,4.01861608078679,4.819,-1.82131927652883,4.80529226012456,13.29245,2.08415748539387,31.4629921982533,32.6354168333342,16.8470848769093,22.2932759787798,18.2289217370442,28.1836821060935,12.1926385335167
MEX,2015,2.70232343024026,2.72064064964023,4.311,-2.59917628224106,4.46007738307296,15.8482666666667,2.98783786611186,34.1627726891004,36.2502019908254,18.515549158143,23.7361297452632,19.8234213947421,30.8304978690131,12.188904831945
MEX,2016,1.7724932254128,2.8217078474766,3.853,-2.27311198277187,4.54794007085504,18.6640583333333,3.49768027047347,36.8156772514808,38.8746261573743,19.384966743581,24.3433923355958,19.8687757882998,32.9508423866166,12.3347318971308
MEX,2017,1.87172854648381,6.04145724018986,3.419,-1.79746290782777,4.12120736692421,18.9265166666667,2.78307493364523,37.514088621552,39.4380374225879,20.6161724297524,23.8923507105876,20.1618224119644,34.3431256738601,11.2247047973686
MEX,2018,1.97208211101069,4.89935015356551,3.275,-2.06414074440499,3.74611361421752,19.2443416666667,3.0141785043816,39.0439304387032,41.1687312115588,21.49505806165,23.4774930613878,20.1893656987831,33.6152178109833,4.528957051035
MEX,2019,-0.392690513290532,3.63596142127046,3.477,-0.296844402020911,3.91541539352767,19.2636333333333,2.29651449559824,38.5296507889335,38.9323214620124,21.8054202744074,22.1485426356359,19.8877542722301,35.5851864842603,4.7000535891428
MEX,2020,-8.35403459379062,3.39683415570006,4.44,2.39710320563074,5.07902828726659,21.4856083333333,2.81400875229273,39.2353720952982,37.6191836198755,22.1927981725641,20.2366593532112,20.1842735695707,36.9325897654775,13.4400145872099
MEX,2021,6.04848347173572,5.68920847683753,4.019,-0.340708629738092,4.12398114778684,20.2724083333333,2.70530313479407,40.5691931964594,42.500104429993,21.6797240995638,21.7074939319357,20.8358358617373,35.0570605465604,9.50769005668138
MEX,2022,3.70975708309098,7.8962761916855,3.256,-1.27426718190487,3.32190681281323,20.12735,2.67267286267437,42.9322902148243,45.8661953749018,20.0126087965779,22.7701948917166,21.48647019504,34.2487696122269,7.32427833539717
MEX,2023,3.1067964131456,5.52796087314389,2.765,-0.699077082003633,3.44254741981939,17.7587166666667,1.7099038174861,36.1479343675069,37.5911414580596,19.9269884427126,23.3050041337289,20.4651290537164,33.2256099210698,11.0177388297609
MEX,2024,1.35057631384696,4.72225588452932,2.678,-0.912091864173097,3.54735732153754,18.3048583333333,2.48429388161511,37.2836162309013,38.1422853106055,18.4225686840893,23.9034064485777,20.130560879445,35.0748199517549,13.8172872591046
MYS,1990,9.00852713774628,2.61780104712051,,-1.97596593915066,3.6044141151064,2.704875,5.29807441993264,74.4661197000361,72.4221328339534,30.3826806963327,32.3603261645435,24.2246873976537,69.4126686877,-43.7382575357264
MYS,1991,9.54546741443052,4.358333333333,3.7,-8.51147688277302,3.21126841488093,2.75006666666667,8.13632963600556,77.8255528255528,81.4858944377017,29.2782620146207,37.7904739350522,25.5498653089015,73.7605458689796,16.8771825011186
MYS,1992,8.88511797832156,4.76722829992821,3.71,-3.66302477841909,4.43574333299294,2.54738333333333,8.76047440214555,75.983860049641,74.6273609322945,31.6964750314478,35.3625515987311,25.8225932759055,108.529220477562,71.9121062599959
MYS,1993,9.89494333377064,3.53658536585389,4.11,-4.47111978350001,5.83748784402235,2.574095,7.4828391233144,78.9202875826103,79.0201749189867,34.7131723521145,39.1837113952867,25.925990452629,106.459806961915,26.3624955122874
MYS,1994,9.21204179334867,3.72497055359284,3.64,-6.06906128911756,4.31341404796642,2.62425666666667,5.82961425798393,89.1507768813216,90.7541657926645,35.0914161292647,41.2020812335965,26.6406086124598,109.217183990668,11.5083208186672
MYS,1995,9.82908519730812,3.45057509584895,3.15,-9.74414011928346,3.16588836476111,2.50440416666667,4.71024540158831,94.0891703712361,98.0240298822779,33.8932551687612,43.6399023701753,26.3780323904474,124.414153627631,18.5254741222616
MYS,1996,10.0027006861844,3.48855945858916,2.52,-4.4241026644928,3.4121025652272,2.5159425,5.03534293107291,91.5761512146674,90.1908312707896,37.0407234800784,41.4791985244273,27.8427632304952,141.633739142087,18.4846986454946
MYS,1997,7.32274185035924,2.66251459711946,2.45,-5.93493554436093,2.5718898112105,2.81319166666667,5.13624115805327,93.2894480029809,92.3756631593889,37.0205449212701,42.9730832697528,28.3802054685143,158.385047580688,16.0355965133424
MYS,1998,-7.35941518817556,5.27034200348766,3.2,13.2035212438437,4.31564595525574,3.924375,2.99775085201455,115.743725352436,93.7484774557535,39.8491589952669,26.6749751979749,28.7827060156826,158.505378770173,0.229557897177802
MYS,1999,6.13761201057692,2.74456130240604,3.43,15.9240800095756,4.43774392672584,3.8,4.9214666648934,121.311393650836,96.2595257411126,38.305980768975,22.3820005053796,30.9362157705045,149.152981074863,12.0988672196889
MYS,2000,8.85886816969386,1.53474023697699,3.0,9.04991849068886,3.31032261008636,3.8,4.03842862393763,119.809708726968,100.597080255106,35.9173795808654,26.8674891484592,30.8635497655731,134.999853925775,10.0477651051237
MYS,2001,0.517675319192861,1.41678473206098,3.53,7.85355934414699,3.77910372568465,3.8,0.597029318252079,110.402491356547,92.9621446541059,32.2517790339186,24.398219973396,29.3364040399457,129.101375578239,11.6359105759612
MYS,2002,5.39098830692797,1.80787246281536,3.48,7.1294554203537,4.03512981463616,3.8,3.16612432250471,108.305302795051,91.0509299006036,32.7350846657081,24.7773431485884,29.2463982171795,121.827344934405,4.48402432914587
MYS,2003,5.7884992858875,1.08967632577286,3.61,12.1423505560345,5.007262129418,3.8,2.92094209456765,106.943446148115,87.2516829087158,34.8526514617844,22.7633850643195,29.9286718930962,118.974148880103,8.6271799396196
MYS,2004,6.78343772370305,1.42127115937402,3.54,12.0877738119347,6.16483766943988,3.8,3.50787262049412,115.373337721075,95.0009281760497,35.1374966248144,23.0495646010531,30.3781473606048,111.937605148211,12.6871027279104
MYS,2005,5.33213916141486,2.97507092684449,3.53,13.9199700905602,5.94300135813711,3.78709166666667,2.73438734940078,112.898976779781,90.9556678158424,36.8157549507862,22.3964178094036,27.5496800827112,106.524431907379,8.79316995043841
MYS,2006,5.5848470671515,3.60923564224389,3.32,16.1037222225662,6.20407077455397,3.66817695833333,4.72716484834358,112.18548084399,90.3916659964074,38.7964745148433,22.7035242231695,27.5660875626692,103.663830374316,13.6310078113537
MYS,2007,6.29878592740947,2.02735317779569,3.31,15.3811208611024,6.70420376771245,3.43756938226247,4.68684578287436,106.168274866985,86.2972314906664,38.7668425775513,23.4095349745995,26.1225839420447,101.580075160148,7.92253576816132
MYS,2008,4.83176988913097,5.44078221100769,3.34,16.8597967039906,5.58926321544649,3.33583333333333,3.28081949125174,99.4995772447266,77.1687475404215,38.5177080119428,21.4583043811993,24.5607176579228,96.7482535065206,10.535425110552
MYS,2009,-1.51352871598714,0.583308405623702,3.62,15.7230105263055,7.24461462096015,3.52450291070644,0.056692316075743,91.4167918670926,71.1421785856069,33.3634416267683,17.8356949570531,23.8001450501293,111.606889987937,7.73992812591865
MYS,2010,7.42484738326097,1.62285235577035,3.32,10.0556778509323,6.34115209858422,3.22108691472175,4.26864663854031,86.9302950693543,71.0144698174169,33.4664682988521,23.3865410976414,23.4337755680919,107.122752573885,7.34773605081976
MYS,2011,5.29391283414003,3.1744709215131,3.05,10.905001967915,6.91559543869623,3.06000301052058,5.07446032143377,85.2554421085998,69.6822424986263,34.0818029856008,23.1882579658738,23.3202044896916,108.425936705379,14.6279382858505
MYS,2012,5.47345419253853,1.66357102479206,3.04,5.18877994987763,6.96382782004854,3.08880086662188,2.82905738174529,79.2999139255312,68.5418408404822,30.9153494882722,25.7486213670602,23.1381762920437,114.124529817132,8.84601972895075
MYS,2013,4.69372252557893,2.10501231233612,3.14,3.46614353655813,6.66725243910911,3.15090855009724,3.49431175959971,75.6290410302627,67.0919504346102,29.4198401146816,25.9371066959614,22.8407424205833,119.899693910412,7.39740068231736
MYS,2014,6.00672194558203,3.14299050879095,2.88,4.39159166153878,5.67002202010292,3.27285974643047,3.14122940365348,73.7934986257765,64.5187325510668,29.3665669513565,24.9776084262813,22.8739302431305,120.578651022847,6.30404808616764
MYS,2015,5.09153242155011,2.10438980238359,3.1,3.00891850128321,5.50777041074817,3.90550026302768,3.27094402931735,69.4486908970754,61.9213815481844,28.3991476426936,25.424263277142,22.2933324025137,123.10362963114,3.04353513238196
