economy,year,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth,Exchange_Depreciation
ARE,2007,-0.01690550939667096,-0.07994690993685859,-0.8268289430274263,2.2356390982685563,0.003034699152835645,0.29689643097011165,1.0655726406358432,1.0260941543706472,1.1040217679692574,0.19214299237330018,-1.3134738593653816,-0.013433754713086103,0.1013568421193211,-0.11637024223319871
ARE,2008,-0.014893376073080168,-0.02916477338822546,-0.85189987013655,2.2356390982685563,0.003034699152835645,-0.2370507304698732,1.2737228871820847,1.225986842630192,1.1040217679692574,0.17456174194684201,-1.3881950281036115,-0.013433754713086103,-0.00849531269758562,-0.11637024223319871
ARE,2009,-2.3085237965730054,-0.08021280941516401,-0.8272612003913767,2.2356390982685563,0.003034699152835645,-0.39570492832886633,1.2989376357723772,1.3850484864888706,1.1040217679692574,1.3111901191236863,-1.283643456851184,-0.013433754713086103,-0.08045970204356234,-0.11637024223319871
ARE,2010,-0.4469748359930237,-0.08347873288279747,-0.856222443776054,2.2356390982685563,0.003034699152835645,-0.0652164420662367,1.228061407265944,0.7825572310250913,1.1040217679692574,0.839137683954745,-1.4762948392539552,-0.013433754713086103,-0.0902919899719112,-0.11637024223319871
ARE,2011,0.9490054202177359,-0.08348177368190322,-0.9018255956728222,2.2356390982685563,0.003034699152835645,-0.1912725526422181,1.49076537238747,0.8019660108223223,1.1040217679692574,0.11816786693693487,-1.518902438820502,-0.013433754713086103,-0.09682684151973434,-0.11637024223319871
ARE,2012,0.3906702604205477,-0.08450896963661994,-0.958883567714276,2.2356390982685563,0.003034699152835645,-0.12319499484541335,1.8109034061819154,0.8970543433241279,1.1040217679692574,-0.11704060152223789,-1.5231138577075567,-0.013433754713086103,-0.10005735014199645,-0.11637024223319871
ARE,2013,0.45462585992020504,-0.08241305544731994,-1.0016770467453666,2.2356390982685563,0.003034699152835645,-0.13028388767630267,1.8158589671711336,0.9202127005837417,1.1040217679692574,-0.5136913583136609,-1.5480355746235348,-0.013433754713086103,-0.0004589846058215003,-0.11637024223319871
ARE,2014,0.37698185331857004,-0.07646630517427253,-1.028909260674242,2.2356390982685563,0.003034699152835645,-0.09990496543293076,1.7843548025217257,1.0386156606430594,1.1040217679692574,-0.3429962062425121,-1.5150598426634612,-0.013433754713086103,-0.08136816122603503,-0.11637024223319871
ARE,2015,1.0444937578069609,-0.06823404742833909,-1.0734317691611344,2.2356390982685563,0.003034699152835645,-0.15018706474941976,1.7550977651405242,1.255711946077568,1.1040217679692574,-0.4263035157721676,-1.3381628138939463,-0.013433754713086103,-0.09477821478087484,-0.11637024223319871
ARE,2016,0.6557023823456466,-0.07994690993685859,-1.1064994575033407,2.2356390982685563,0.003034699152835645,-0.11213938211010517,1.7747514054905555,1.2746871587642348,1.1040217679692574,-0.550471985033737,-1.3107130686485216,0.10761752184115861,-0.10677505704661133,-0.11637024223319871
ARE,2017,-1.1714480172697896,-0.07827849864489327,-0.9288416809197227,2.2356390982685563,0.003034699152835645,-0.1051819931952184,1.7831836939655266,1.2677673774885956,1.1040217679692574,-0.6071089232914366,-1.2942337051448907,0.02811559538648186,-0.1019725887719697,-0.11637024223319871
ARE,2018,-0.46482511909381885,-0.07301634006333797,-0.9776867630461187,2.2356390982685563,0.003034699152835645,-0.13392032738069387,1.6581610129207704,1.0066081351352856,1.1040217679692574,-0.5101425060725258,-1.3666240620922026,-0.059221949064621804,-0.11073054278022389,-0.11637024223319871
ARE,2019,-0.5371345746890831,-0.09689462717032847,-0.9571545382584745,2.2356390982685563,0.003034699152835645,0.1075880209082894,1.7371131500774584,1.2593883690653869,1.1040217679692574,-0.15810077681507256,-1.345567173738771,-0.031871157560156654,-0.08086824993254403,-0.11637024223319871
ARE,2020,-3.2468104604320303,-0.09760300276709827,-0.5328939355411486,2.2356390982685563,0.003034699152835645,0.30606847599842,1.8902512272493603,1.7446234449778788,1.1040217679692574,-0.22047876805589794,-1.3193547954409202,0.25223370545769846,-0.0992729109862657,-0.11637024223319871
ARE,2021,0.35519604016385575,-0.08681256083376152,-0.7898709384096664,2.2356390982685563,0.003034699152835645,0.2135423753585899,1.9727596526238627,1.7082242095845843,1.1040217679692574,0.22411419156527385,-1.3579605399475756,-0.013433754713086103,-0.09338947671952567,-0.11637024223319871
ARE,2022,1.1605678712169853,-0.06240139570543876,-0.840228921309889,2.2356390982685563,0.003034699152835645,0.1523574799424898,2.0180054825732765,1.7625902113417053,1.1040217679692574,0.3415910036032232,-1.398016215295299,-0.2380432619339798,-0.0754629717258359,-0.11637024223319871
ARE,2023,0.2867616011706853,-0.07990287451294548,-0.9960577010140113,2.12182450957212,-0.062377230182125425,0.34780258316109686,2.1719122953254737,2.0877138088342915,1.1040217679692574,0.4424942824631437,-1.2373885412036523,-0.013433754713086103,-0.022302816753182582,-0.11637024223319871
ARE,2024,0.2026479802479834,-0.07972780454664367,-0.9941125428762343,2.3494536869649925,0.06844662848779691,0.6754952910915754,1.6581610129207704,1.0260941543706472,1.1040217679692574,-0.2693422975868554,-1.2523125582445567,-0.013433754713086103,-0.04569971966208793,-0.11637024223319871
ARG,1990,-1.553734326504278,0.16807101811655276,0.4794528108307085,0.4506327431456085,0.18056519739239923,-0.2789921364820284,-0.9256108776077855,-1.2581251626761847,-1.0866389240033971,-1.7561121474152417,1.80763183404043,-1.2835923656329202,5.948674544886541,-0.039626164655271856
ARG,1991,1.6007049220070593,0.16807101811655276,-0.28521046599756433,-0.1499857283979883,0.04531431659475521,-0.28081513189283924,-1.011791561446018,-1.2028491047824053,-1.3921901718458485,-1.6448058707089614,1.3853875613953441,-1.3468107419128041,0.6464975102795024,1.2574495544649478
