economy,year,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth,Exchange_Depreciation,crisis_label
COL,2012,0.16923308877689341,-0.0550090752506953,0.9363646021459687,-0.44292344015693774,0.26317161858820476,0.7313871751890005,-0.4317635873775652,-0.4554525086060321,-0.4550251351156004,-0.1495387085366452,-0.4089510152199152,-0.41979719516795416,0.540589531544063,-0.4085582628105679,0
COL,2013,0.4863395879538976,-0.2565087164870195,0.7848719855518967,-0.45937511968059486,0.4669904389989756,0.7965452128606106,-0.46198039071757147,-0.4614030786698759,-0.4712690503039464,-0.13749535380626643,-0.4660811252827344,-0.39758378830492186,0.320814730400464,0.28719677146959727,0
COL,2014,0.3214812095583695,-0.10230400275788694,0.6898969510251781,-0.7954074800165376,0.5125625808534447,0.796034479877929,-0.5225040303783535,-0.41559642434460037,-0.47428503391985777,0.14399299952683225,-0.518676069544603,-0.3605250727442912,-0.10653378245520459,0.6149620352518312,0
COL,2015,-0.07916808029806546,0.26333937933492874,0.6416657813661958,-0.9964283775604957,0.8468249682016543,0.6969580736717185,-0.5635512056238499,-0.3262519740273605,-0.5446397035709851,0.10849385251558664,-0.5010691413315188,-0.3027727254926148,0.10320459545542314,3.7481921394280335,0
COL,2016,-0.30466546536894523,0.7046360029265614,0.7160310209285036,-0.667575803126284,1.1061614769250199,1.0283853915629004,-0.6024526954083478,-0.38516482900253707,-0.5349763451505576,0.014764921201372069,-0.5148676243264204,-0.30087177540909055,-0.2950386789584412,1.0711419546621306,0
COL,2017,-0.4936849324924392,0.14521434639291922,0.7508764474662705,-0.45014346924835674,0.9956352400007283,0.8495377761321289,-0.5846023183591488,-0.44998559529506915,-0.568598069208693,-0.22765232601106933,-0.633721513858332,-0.26572533108429086,-0.33235699684026415,-0.48082205723135313,0
COL,2018,-0.18083496756004425,-0.042546831414734976,0.8090938064379053,-0.6246672092867385,0.7775929677176796,0.4934535936824658,-0.5531487532468394,-0.4260649500845061,-0.6345069437352683,-0.290094908300309,-0.6682114711549805,-0.3159906763866179,-2.777034779003031,-0.1104269291818543,0
COL,2019,-0.019204470380156668,0.006844036325041976,1.0045681504302564,-0.6902358213687745,0.9461577072285849,0.8275187948431346,-0.5544695931213479,-0.3753071400226464,-0.6512114750764084,-0.2614734489107348,-0.6983463479192811,-0.31380783118438244,-0.29482829979136044,1.0286062971879693,0
COL,2020,-2.7123323642504347,-0.16738958669139214,2.216296611069798,-0.4921821886083464,1.9106584722419349,0.2746910560893905,-0.6522687516515578,-0.4309575775594848,-0.8070426856190102,-0.6097010701464971,-0.7249966077501495,-0.2377055354000425,0.9035676185301239,1.1874131665913275,1
COL,2021,1.95774092722429,0.0019544796807289895,1.7732922553914805,-0.8701970936948734,1.0579664720240904,0.3601158977103531,-0.5407543440111924,-0.2708714251779784,-0.8702975922252965,-0.6423515339231185,-0.6618808943488399,-0.2899083012315502,0.5919394912502803,0.01904501600045068,0
COL,2022,1.056051160409899,1.170438684399346,1.0600233719324343,-0.9396154444867255,0.5200518605263535,1.0528650604961343,-0.36600878619497673,-0.07696307499135126,-0.9907637077413167,-0.5078054778340467,-0.6687715165233212,-0.33748299902088524,0.19416619365380386,1.3055431351963587,0
COL,2023,-0.6280564655629843,1.4429974361614728,0.8581748645490281,-0.2935188776320755,0.8150561470656696,0.9142529673962714,-0.47359844579969884,-0.3447673728885759,-0.9169083040266794,-1.034466909786126,-0.7039100239389849,-0.37069284853254225,-0.5675360803134368,0.04615147433151632,0
COL,2024,-0.45890783285049863,0.5464917926879932,0.8641240837140128,-0.1907685911689115,0.8597426139690771,0.4488966741216682,-0.5456135871368749,-0.4451806627894234,-0.8027569960033141,-1.0202512128919476,-0.7920879131549995,-0.39898402615965034,0.09570371750520482,-0.7338575768967582,0
CZE,1990,-3.862260493520735,1.329438759711502,-0.6973334749814089,0.2888402837277937,-0.21214565841730168,-0.1365398803158955,0.14693184156142394,0.041603278881796456,0.5114683818023146,0.19414710380679664,0.6270541337265316,-0.12064926111903339,0.9482594032786701,-0.2573951418402071,0
CZE,1991,-3.862260493520735,1.329438759711502,-0.6973334749814089,0.2888402837277937,-0.21214565841730168,-0.1365398803158955,0.37483601323840016,0.1499778662840461,0.5114683818023146,-0.1236028408179275,0.6270541337265316,-0.12064926111903339,0.9482594032786701,-0.2573951418402071,0
CZE,1992,-0.9781376112349173,1.329438759711502,-0.6272176776798046,0.2888402837277937,-0.21214565841730168,-0.1365398803158955,0.4340799931244724,0.42740801794849403,0.5114683818023146,0.3582218968138298,0.6270541337265316,-0.12064926111903339,0.9482594032786701,-0.2573951418402071,0
CZE,1993,-0.8305493175696733,3.030276904220178,-0.2556039519813024,0.2888402837277937,-0.21214565841730168,-0.1365398803158955,0.43736324997163545,0.4349994313809179,0.5114683818023146,0.5245235113309183,0.6270541337265316,-0.12064926111903339,0.9482594032786701,-0.2573951418402071,0
CZE,1994,-0.09126493845231169,1.1463419003022202,-0.26941463932858817,-0.1965542638666589,0.03940016007172865,-0.054679950629960644,0.31977045814352806,0.40738597576942764,0.5544736835360395,1.0373243633413565,0.6502597539889372,-0.06795842386583535,0.9482594032786701,-0.2573951418402071,0
CZE,1995,0.7686692823581569,0.9629239900595571,-0.3123340061616913,-0.29351026552284365,0.6359978055392468,0.7952482144822337,0.44865257331015174,0.648160082851128,0.6734422075551578,1.667233520302849,0.6993771565936482,-0.07703509685418976,1.785035200687138,-0.9413771869251015,0
CZE,1996,0.23568612700465266,0.9223990169525463,-0.3612025921597791,-0.9476512783706533,0.2854452444297351,0.04884087598502402,0.36404306808224185,0.6350775819561537,0.5959775490704053,1.9726998200706918,0.8116789464075966,-0.09753821017068987,-0.36513678425795937,0.11288388021452514,1
CZE,1997,-1.0013219439427874,0.8939626663502381,-0.186550515244874,-0.8968956272081018,0.025781396440898798,0.02783386156212039,0.4523906442761592,0.7040688690189043,0.37698294495113854,1.4877687837475078,0.9262356922152727,-0.08195381395839309,-0.8143914617098603,1.6301559652137565,1
CZE,1998,-0.94869710746979,1.2615672706247067,0.19186231807075338,-0.23865213563635482,0.226503348103529,1.2414021826325787,0.5272570541232223,0.6073929300099848,0.5618346560795772,1.1859676920881708,0.8775741797686085,-0.1805929331337799,-0.6546769944823049,0.06701696736941143,1
CZE,1999,-0.48875194581046166,-0.23579476853462703,0.6692871560607674,-0.28790390804029975,0.24874744049460176,2.6897255331572087,0.5554815484861146,0.647860799562674,0.43540615080492123,1.031670616106289,0.8432589499714305,-0.24862228684560522,-0.7241333945154209,0.616400855778094,1
CZE,2000,0.19468605028496272,0.05097475755388888,0.6824604270689474,-0.6460174736587284,0.16772145926854698,2.125574866709874,0.7777590598113197,0.9705406228844071,0.46447097343799626,1.3547641892963505,0.948895963939064,-0.3311277570223306,0.533933660748285,1.0943907387635912,1
CZE,2001,-0.08921121862290123,0.20613102912889825,0.5473281631785831,-0.7277002878522003,0.13893973547201213,2.21622982763321,0.8110964157206124,0.9820277587469814,0.4602661236649822,1.3812022254993002,0.986462983418481,-0.4301751859202935,0.08088247801952447,-0.2780518642431464,0
CZE,2002,-0.45367562734151584,-0.2764453981617298,0.3671518113247639,-0.7892967969216849,0.6246297547040175,2.92209972963243,0.6509124152504063,0.7985377605787924,0.2891317927332211,1.1455299684182405,0.8147287311192436,-0.6011727805131278,-2.0141365009058134,-1.5827840214237425,0
CZE,2003,0.010389033551694007,-0.588448406143126,0.47275045150324047,-0.8916378774857282,0.47315413284968244,0.01215427018020976,0.725439784482371,0.8937576884561363,0.15898012299063705,1.001439161891924,0.7242106145694055,-0.5921869425068421,-0.35350302855118876,-1.573303907841444,0
CZE,2004,0.38309497232342454,-0.12656315707054913,0.583448422394561,-0.5404805234610447,0.13615573445660922,1.1847881026417981,1.1562062490696507,1.2878582642755654,0.203104491462188,1.0439050964776901,0.8687689537844401,-0.5748381396247909,-0.2788073074421223,-1.0562926447404868,0
CZE,2005,0.8085550661055788,-0.28446878320827446,0.504621268458515,-0.2557263400068911,-0.006854984477766638,2.8226474773934136,1.3588030439968704,1.4397246770073922,0.27402252266340466,0.9606276443096798,0.8570607606706219,-0.5289753339006489,0.06334489440046603,-0.8348842319345469,0
CZE,2006,0.8729818210534964,-0.16610299653035712,0.33761818761287604,-0.3431965115112776,-0.12711521599010883,0.9099320085166971,1.489219932850645,1.5710895165005334,0.23322013687144139,1.0833930468552662,0.9436908896864789,-0.46959394311465275,0.24706189902073666,-0.7202698811720891,0
CZE,2007,0.5784662968969909,-0.11029773516882876,-0.05014341867629871,-0.7112882579881685,-0.2442037921842197,1.8613774857470773,1.5419000536460106,1.6462149516600626,0.36533011255805464,1.3968443399062003,0.9384855499339619,-0.4074530304776471,0.5448937960446181,-1.1915310648586366,0
CZE,2008,-0.16838711013311894,0.5027015053125938,-0.24646765112079033,-0.22436208523604625,-0.3043671572921748,0.6153335424216602,1.4119748952221924,1.5088870585245344,0.29653834787492184,1.2255798008363599,0.7733943290066182,-0.3490386812422051,0.30684230687142433,-1.7869466353097145,0
CZE,2009,-2.0924318515917633,-0.4309575230291846,0.23584404546903234,-0.30811607596768303,-0.03129548028973427,0.20016583979446118,1.2219253449601106,1.2060548330980254,-0.05224801315950464,0.5141909346435484,0.5618243761946486,-0.3261312281289899,-0.9508643488583629,1.0953538206113465,0
CZE,2010,-0.1418013184665045,-0.3516820899947398,0.3673642834377989,-0.5013388638242922,-0.12762302764152797,0.9979190051160717,1.4894123591285195,1.5567031953854722,-0.15373320143224858,0.5657340267974451,0.609252835644698,-0.31599593920274743,-0.794447844978589,-0.10602792771182856,0
CZE,2011,-0.3864507323644295,-0.273955628692328,0.24646765112079053,-0.2766563499366283,-0.28342098866860305,-0.05909488331419175,1.712840532368248,1.7796192732127507,-0.13511265454413418,0.5462622325980918,0.7652922114604217,-0.28964350513239157,-0.7118744717739566,-0.8938206680961888,0
CZE,2012,-1.046713769738062,-0.03431873827812964,0.30319770530117945,-0.16231476444779736,-0.17618533907495712,0.8815678662063329,1.915219887096809,1.965978376062807,0.006355140637787415,0.4014814079637577,0.7451255344343413,-0.2753125438758794,-0.5204034708917388,0.9873846975339734,0
CZE,2013,-0.8574777309506151,-0.3577026174235038,0.2976734303622652,0.005901976686129859,0.023486072241979038,0.5191418049391431,1.9350478952779482,1.944166897191417,0.018671703348532014,0.2017428433789055,0.7515659430843155,-0.259536642183606,-0.42448184969740244,-0.12907706406016692,0
CZE,2014,-0.2636874451559681,-0.5490599741586037,0.11813449484755131,0.13196598043043184,-0.060930425291172284,0.6532376710498136,2.1756364332018054,2.191460898449233,0.12235306578289008,0.3521015679682845,0.9800489503095046,-0.2748303079011596,-0.41416203749202674,0.5093214528494168,0
CZE,2015,0.4408425441735736,-0.5551145376161948,-0.10708594496972267,0.1713441498714397,0.247161077532537,-0.37954114528350236,2.119833248657119,2.140568840940372,0.19712819721251837,0.6024260421034052,1.01548143823822,-0.27268725878040007,-0.2231519605854405,1.8112668004454702,0
CZE,2016,-0.1765390938911506,-0.4896902762212908,-0.33995538085626265,0.3940284641223326,0.640308913862339,1.2302914422506834,2.040442240829331,1.9690218732107556,0.11682673960047618,0.3096749601028544,1.0191139193598975,-0.2559300719485961,-0.3569959543698216,-0.19295398006394,0
CZE,2017,0.49661378362273684,-0.18069705793734495,-0.5649633485605016,0.32650072497291477,1.48022712028199,1.0878355509981983,2.022769057686082,1.9511192134042874,0.20324876526736765,0.3119531868335536,0.9416819596026281,-0.26027020353441754,0.0031460414821925468,-0.5808128396292842,0
CZE,2018,-0.11177699187909006,-0.23333851400748237,-0.7024328056942528,0.1721812967865569,1.1427870591800113,0.46626548059539585,1.9362730531021362,1.9254164314735542,0.1901543210907104,0.39742563483436155,0.8244030823538914,-0.2540606471498866,-0.37734963224132595,-0.8624623516362107,0
