economy,year,lof_score,predicted_anomaly,crisis_label
ITA,2017,1.0036533620917747,0,0
ITA,2018,1.0327954493839078,0,0
ITA,2019,1.0651539930270366,0,0
ITA,2020,1.0296586124894687,0,1
ITA,2021,1.0902951395468616,0,0
ITA,2022,1.027324972459192,0,1
ITA,2023,1.0679749656103867,0,0
ITA,2024,1.1578421055195716,0,0
JPN,1990,1.0390235748735486,0,0
JPN,1991,0.9962925418171942,0,1
JPN,1992,1.0109444958920761,0,0
JPN,1993,1.0238205053723088,0,0
JPN,1994,1.009514501104815,0,0
JPN,1995,1.0098784208088658,0,0
JPN,1996,0.9870958059770686,0,0
JPN,1997,1.005176387762543,0,0
JPN,1998,1.054063826056624,0,0
JPN,1999,1.0321883944624102,0,0
JPN,2000,0.9823049117728416,0,0
JPN,2001,1.0366215400186434,0,0
JPN,2002,1.0626150348481858,0,1
JPN,2003,1.1023589107867964,0,1
JPN,2004,1.1667304548176523,0,0
JPN,2005,1.1318274340208583,0,0
JPN,2006,1.1088467483019553,0,0
JPN,2007,1.0335450923813734,0,0
JPN,2008,1.098876513474555,0,0
JPN,2009,1.8093215618424068,1,1
JPN,2010,1.2238310808316035,1,0
JPN,2011,1.0051359879172863,0,0
JPN,2012,0.9862026271712561,0,0
JPN,2013,1.0179615675639069,0,0
JPN,2014,0.9800901391713689,0,0
JPN,2015,1.0258618857122248,0,0
JPN,2016,1.0038725864336906,0,0
JPN,2017,1.0126577034093394,0,0
JPN,2018,0.9927703651741725,0,0
JPN,2019,0.9942941363370302,0,0
JPN,2020,1.820463000416415,1,1
JPN,2021,1.0451676757554187,0,0
JPN,2022,0.9739097525228742,0,0
JPN,2023,0.9855066295388047,0,1
JPN,2024,0.9655991561816389,0,0
KEN,1990,1.1656996017213999,0,0
KEN,1991,1.0922340767962857,0,0
KEN,1992,1.1115293351874986,0,0
KEN,1993,1.7733531725069724,1,1
KEN,1994,1.9684249425832223,1,0
KEN,1995,1.5859419540805682,1,1
KEN,1996,1.2767027183207018,1,0
KEN,1997,1.3874149844763441,1,0
KEN,1998,1.2940129539851137,1,1
KEN,1999,1.3155528685018987,1,1
KEN,2000,1.075186034503694,0,0
KEN,2001,1.0800975245837594,0,0
KEN,2002,1.143673637252982,0,0
KEN,2003,1.111394035562475,0,0
KEN,2004,1.0989332861340562,0,0
KEN,2005,1.0873730496493283,0,0
KEN,2006,1.1252409944865747,0,0
KEN,2007,1.1327118828836622,0,0
KEN,2008,1.0859116493538086,0,0
KEN,2009,1.053773704567271,0,0
KEN,2010,1.170196380522458,0,0
KEN,2011,1.1467933584305143,0,0
KEN,2012,1.0909278619881988,0,0
KEN,2013,1.0886684517071497,0,0
KEN,2014,1.16885030662873,0,0
KEN,2015,1.049319803374818,0,0
KEN,2016,0.9795976794770731,0,0
KEN,2017,1.0559210104420689,0,0
KEN,2018,1.0054969116037829,0,0
KEN,2019,1.0235110670661363,0,1
KEN,2020,1.1649896367326,0,1
KEN,2021,1.14248135400954,0,1
KEN,2022,1.0410386806676262,0,1
KEN,2023,1.0754465749181183,0,1
KEN,2024,1.072780909758886,0,1
KOR,1990,0.9772761005776486,0,1
KOR,1991,1.0296131197512026,0,1
KOR,1992,0.9992208344752733,0,0
KOR,1993,1.0259867086197012,0,0
KOR,1994,0.9718830165459551,0,0
KOR,1995,0.9589109046901019,0,0
KOR,1996,0.9889159558973899,0,1
KOR,1997,0.9992101740871584,0,0
KOR,1998,1.672216423920307,1,1
KOR,1999,1.3154183735165772,1,1
KOR,2000,1.0587545567057104,0,0
KOR,2001,0.9933098944045176,0,0
KOR,2002,1.0033970049101253,0,0
KOR,2003,1.0273357995942098,0,0
KOR,2004,1.0261413389331548,0,0
KOR,2005,1.0045037466583264,0,0
KOR,2006,1.0209169612172841,0,0
KOR,2007,1.0300172411863417,0,0
KOR,2008,1.044674861628488,0,0
KOR,2009,1.0633484689255674,0,0
KOR,2010,1.098904321411448,0,0
KOR,2011,1.0728599575794582,0,0
KOR,2012,1.0079153192857568,0,0
KOR,2013,0.9821954106582446,0,0
KOR,2014,0.9734571926925037,0,0
KOR,2015,0.9761657347621613,0,0
KOR,2016,0.9638159430312749,0,0
KOR,2017,0.9783341932192908,0,0
KOR,2018,0.9901933760191663,0,0
KOR,2019,1.0012266979872013,0,0
KOR,2020,1.3412223498544118,1,0
KOR,2021,0.9936985557776735,0,0
KOR,2022,0.9916448808657125,0,0
KOR,2023,0.9785180830347155,0,0
KOR,2024,1.0103542149104103,0,0
LKA,1990,1.0420568356103792,0,1
LKA,1991,1.016013813123107,0,1
LKA,1992,1.038614389918023,0,1
LKA,1993,1.0149055428741691,0,1
LKA,1994,1.0250928204279035,0,1
LKA,1995,1.0350300587579027,0,0
LKA,1996,1.033381696907176,0,0
LKA,1997,1.0281280962846844,0,0
LKA,1998,0.9975456515592287,0,0
LKA,1999,1.0092065865257023,0,0
LKA,2000,1.0389170552113944,0,0
LKA,2001,1.1414072175786845,0,0
LKA,2002,0.9944038615494157,0,0
LKA,2003,1.0224675998603039,0,0
LKA,2004,1.0199916603200925,0,0
LKA,2005,1.0761655800557763,0,0
LKA,2006,1.0235716713146406,0,0
LKA,2007,0.9970438575121522,0,0
LKA,2008,1.0288172969652225,0,1
LKA,2009,0.9864642213401499,0,0
LKA,2010,0.9977226743194315,0,0
LKA,2011,1.0338579186650714,0,0
LKA,2012,1.0142590936376341,0,0
LKA,2013,1.1088339848230777,0,0
LKA,2014,1.0578450094346714,0,0
LKA,2015,1.0516721277438263,0,0
LKA,2016,1.0306263867453298,0,0
LKA,2017,1.0104681588995819,0,0
LKA,2018,1.1236793367359552,0,0
LKA,2019,1.1870257369704769,0,0
LKA,2020,1.2608469024443028,1,1
LKA,2021,1.0401633470381797,0,0
LKA,2022,1.1147541431838495,0,1
LKA,2023,1.194578135368484,1,1
LKA,2024,1.0744125296970222,0,0
MEX,1990,1.01413573411845,0,0
MEX,1991,1.0684688444163304,0,0
MEX,1992,1.1196227000476975,0,1
MEX,1993,1.1378790259590033,0,0
MEX,1994,1.0907955738593802,0,1
MEX,1995,1.0122222421163216,0,1
MEX,1996,1.0895424036464318,0,1
MEX,1997,1.0342286218018657,0,0
MEX,1998,1.030398983684187,0,0
MEX,1999,0.999479892976475,0,0
MEX,2000,1.0061955305955375,0,0
MEX,2001,1.1287200194868592,0,0
MEX,2002,1.073204229871854,0,0
MEX,2003,1.0335592301028178,0,0
MEX,2004,0.9790995396934916,0,0
MEX,2005,0.9815447923787459,0,0
MEX,2006,0.9782485404201664,0,0
MEX,2007,0.9849007053448592,0,0
MEX,2008,0.9946898579900634,0,0
MEX,2009,1.0049675834284013,0,1
MEX,2010,0.9817295888633983,0,0
MEX,2011,0.9709173072037128,0,0
MEX,2012,0.9785443034939924,0,0
MEX,2013,1.0091869975141985,0,0
MEX,2014,0.9843160419315916,0,0
MEX,2015,0.9959849364501621,0,0
MEX,2016,0.9990607548593845,0,0
MEX,2017,0.9923309204700581,0,0
MEX,2018,1.023592229641883,0,0
MEX,2019,1.1064199912904442,0,0
MEX,2020,1.0352131270424088,0,1
MEX,2021,1.0768616856404365,0,0
MEX,2022,1.0465893417592969,0,0
MEX,2023,1.0014438405182413,0,0
MEX,2024,1.0137844495363266,0,0
MYS,1990,1.1988517033482686,1,0
MYS,1991,1.1605187367202592,0,0
MYS,1992,1.1203963170533613,0,0
MYS,1993,1.1741512425875913,0,0
MYS,1994,1.1740085921108556,0,0
MYS,1995,1.1356480513386782,0,0
MYS,1996,1.192883393513004,1,0
MYS,1997,1.1854393968072343,0,0
MYS,1998,1.4641744478939904,1,1
MYS,1999,1.0312820948777384,0,0
MYS,2000,1.0415977900109938,0,0
MYS,2001,1.2709929122805943,1,0
MYS,2002,1.012949373275185,0,0
MYS,2003,1.0111307761443054,0,0
MYS,2004,1.046701657277691,0,0
MYS,2005,1.0229379488799544,0,0
MYS,2006,1.0230340247078158,0,0
MYS,2007,0.9997344255390935,0,0
MYS,2008,1.0179538064699218,0,1
MYS,2009,1.5080029850683396,1,0
MYS,2010,1.234746661065355,1,0
MYS,2011,1.1983003814579292,1,0
MYS,2012,1.0276580433812232,0,0
MYS,2013,0.9887692207377139,0,0
MYS,2014,0.9814939289532646,0,0
MYS,2015,0.9863193123476945,0,0
MYS,2016,0.9763526013263215,0,0
MYS,2017,0.9933991140776088,0,0
MYS,2018,1.0040531599258666,0,0
MYS,2019,1.0022853335904052,0,0
MYS,2020,1.1021592288197437,0,1
MYS,2021,0.9847032497553643,0,1
MYS,2022,1.2872235174398499,1,0
MYS,2023,1.00635937395719,0,0
MYS,2024,0.9974907936043917,0,0
NGA,1990,1.3158851776136973,1,0
NGA,1991,1.125235396437007,0,0
NGA,1992,1.2715862519473524,1,0
NGA,1993,1.1867028487551496,0,1
NGA,1994,1.1592190992748195,0,1
NGA,1995,1.4381071251273276,1,1
NGA,1996,1.4350237901749727,1,0
NGA,1997,1.02310254035957,0,0
NGA,1998,1.2639513472142012,1,0
NGA,1999,1.2071701188295307,1,0
NGA,2000,1.3314599090775556,1,0
NGA,2001,1.289260120702323,1,0
NGA,2002,1.3217758429144917,1,0
NGA,2003,1.2108712966698971,1,0
NGA,2004,1.3819821461269677,1,0
NGA,2005,1.203342450796687,1,0
NGA,2006,1.2554519648726692,1,0
NGA,2007,1.1687021803841913,0,0
NGA,2008,1.1354386508712502,0,0
NGA,2009,1.0999855239145413,0,0
NGA,2010,1.2948057749511153,1,0
NGA,2011,1.2460840994986495,1,0
NGA,2012,1.2654998727083404,1,0
NGA,2013,1.1823991347979899,0,0
NGA,2014,1.0957241911060052,0,0
NGA,2015,1.0898771398472762,0,0
NGA,2016,1.2475756304658803,1,0
NGA,2017,1.1528392291341234,0,0
NGA,2018,1.136953195768177,0,1
NGA,2019,1.0512530420231223,0,1
NGA,2020,1.1224932699632766,0,1
NGA,2021,1.2892614649496634,1,1
NGA,2022,1.3557478766691038,1,0
NGA,2023,1.228228544176163,1,0
NGA,2024,1.2026071374207206,1,0
NLD,1990,1.019020632861188,0,1
NLD,1991,0.9843650386114454,0,1
NLD,1992,0.9653716104837233,0,0
NLD,1993,0.990143870561397,0,0
NLD,1994,0.9991076398386559,0,0
NLD,1995,0.9961569206160495,0,0
NLD,1996,1.0008517332412576,0,0
NLD,1997,1.1010419985351783,0,0
NLD,1998,1.1457545227881099,0,0
NLD,1999,1.2055733395741326,1,0
NLD,2000,1.1179247825941685,0,0
NLD,2001,1.1341464554128038,0,0
NLD,2002,1.2224502495586318,1,0
NLD,2003,1.2671586411324627,1,0
NLD,2004,1.0840971537983664,0,0
NLD,2005,1.0088259962157617,0,0
NLD,2006,1.016677068802519,0,0
NLD,2007,1.029535059244339,0,0
NLD,2008,1.0615941214616704,0,0
NLD,2009,1.3247914787329684,1,1
NLD,2010,1.2563097612981733,1,0
NLD,2011,0.982879174329741,0,0
NLD,2012,1.0321618415323788,0,0
NLD,2013,1.0004420546212975,0,0
NLD,2014,1.222760387382062,1,1
NLD,2015,1.0181211338886311,0,0
NLD,2016,0.9822647835928144,0,0
NLD,2017,1.0462379232513588,0,0
NLD,2018,1.2261993898207093,1,0
NLD,2019,1.1417966381681661,0,0
NLD,2020,1.3138514974379647,1,1
NLD,2021,1.3264355233069565,1,0
NLD,2022,1.0720104731870799,0,1
NLD,2023,1.307464390705398,1,0
NLD,2024,1.053910627794148,0,0
NOR,1990,1.0359378354568407,0,0
NOR,1991,1.041347429178814,0,0
NOR,1992,1.0148801082681644,0,1
NOR,1993,1.0325140144687392,0,1
NOR,1994,1.051904748607776,0,0
NOR,1995,1.0236222634980647,0,1
NOR,1996,1.0582607859608602,0,0
NOR,1997,1.0647447652294046,0,0
NOR,1998,1.2570935538993708,1,0
NOR,1999,1.0878775919919168,0,0
NOR,2000,0.9902041553633174,0,0
NOR,2001,1.0091150480447915,0,0
NOR,2002,1.0194465522683438,0,0
NOR,2003,1.0707131847248434,0,0
NOR,2004,1.0330986046910315,0,0
NOR,2005,0.9758344416703417,0,0
NOR,2006,1.0075010843233088,0,0
NOR,2007,0.9657780639547404,0,0
NOR,2008,0.9872690297376965,0,0
NOR,2009,1.087122376524131,0,0
NOR,2010,0.9907198423666184,0,0
NOR,2011,0.9874717168249546,0,0
NOR,2012,0.963364538710995,0,0
NOR,2013,0.9962018252372026,0,0
NOR,2014,0.9668670197749579,0,0
NOR,2015,1.0030935718625038,0,0
NOR,2016,1.160982062591032,0,0
NOR,2017,1.0825874960664468,0,0
NOR,2018,1.0463864980002155,0,0
NOR,2019,1.1303205819932294,0,0
NOR,2020,1.2791495212435544,1,0
NOR,2021,0.9808199150812088,0,0
NOR,2022,1.2788484367542903,1,1
NOR,2023,1.0629335565840474,0,1
NOR,2024,1.0077161341252665,0,0
NZL,1990,1.0439329858771083,0,1
NZL,1991,1.2586251222883544,1,1
NZL,1992,1.03837733099833,0,1
NZL,1993,1.0650158557216227,0,1
NZL,1994,1.0227219635213536,0,0
NZL,1995,1.0011732219156546,0,0
NZL,1996,1.0156901442707587,0,0
NZL,1997,1.0007693320059219,0,0
NZL,1998,1.0172095774305567,0,0
NZL,1999,1.0122179389895112,0,0
NZL,2000,1.225751619286653,1,0
NZL,2001,1.0227621367434256,0,0
NZL,2002,0.9946314937462318,0,0
NZL,2003,1.206494671975932,1,0
NZL,2004,1.0070359944470948,0,0
NZL,2005,1.0243132152190038,0,0
NZL,2006,1.0267570676025959,0,0
NZL,2007,1.0100541058351358,0,0
NZL,2008,1.0638697569990392,0,1
NZL,2009,1.0811204604880111,0,0
NZL,2010,1.0432459502808054,0,0
NZL,2011,1.043353339856722,0,0
NZL,2012,1.0198845673223287,0,0
NZL,2013,1.0170326701589119,0,0
NZL,2014,0.9954489405501603,0,0
NZL,2015,1.010016411680564,0,0
NZL,2016,1.0028282620861009,0,0
NZL,2017,0.9958465809113332,0,0
NZL,2018,1.0128232988193837,0,0
NZL,2019,1.0071260968119724,0,0
NZL,2020,1.0921055198498961,0,0
NZL,2021,1.2094628272734211,1,0
NZL,2022,1.1743880289550113,0,1
NZL,2023,1.2177536418592025,1,1
NZL,2024,1.1057398371729454,0,0
PAK,1990,0.984862723229685,0,0
PAK,1991,0.9906719341638469,0,0
PAK,1992,1.129664637511081,0,0
PAK,1993,1.1160208002417904,0,0
PAK,1994,1.0001264936323275,0,0
PAK,1995,0.9873315103978101,0,0
PAK,1996,1.0093666080661567,0,0
PAK,1997,1.0536137249674074,0,0
PAK,1998,1.0103011193254914,0,0
PAK,1999,0.9888287295937003,0,0
PAK,2000,1.0573483840652942,0,0
PAK,2001,1.101762055342946,0,0
PAK,2002,1.249490368231731,1,0
PAK,2003,1.1670071792275933,0,0
PAK,2004,1.1725486926641897,0,0
PAK,2005,1.0960878509577918,0,0
PAK,2006,1.0124663619042202,0,0
PAK,2007,0.9791675269047818,0,0
PAK,2008,1.1187233878293623,0,1
PAK,2009,0.9894163373037166,0,0
PAK,2010,1.0169747516213832,0,0
PAK,2011,0.9930642878202409,0,0
PAK,2012,0.9918881827936591,0,0
PAK,2013,0.9843771974103357,0,0
PAK,2014,0.9733358197217623,0,0
PAK,2015,1.004872247230718,0,0
PAK,2016,1.0392595006229974,0,0
PAK,2017,0.9825422019931832,0,0
PAK,2018,1.0230415010708338,0,0
PAK,2019,1.0143055198812814,0,0
PAK,2020,1.025043572495542,0,1
PAK,2021,1.1191044922685327,0,1
PAK,2022,1.0079209866007868,0,1
PAK,2023,1.0613280367980722,0,1
PAK,2024,1.0544190443166486,0,1
PER,1990,1.6634323222068048,1,1
PER,1991,1.8806786664413473,1,0
PER,1992,1.049834994552777,0,0
PER,1993,1.1655061542716216,0,0
PER,1994,1.2186939447416438,1,0
PER,1995,1.3677749530766337,1,1
PER,1996,1.175030994337386,0,0
PER,1997,1.1691822558925522,0,0
PER,1998,1.0734163834798727,0,0
PER,1999,1.033188499260899,0,0
PER,2000,0.9845852963343974,0,0
PER,2001,1.0296349492552082,0,0
PER,2002,1.0746445588851565,0,0
PER,2003,1.0103246469813303,0,0
PER,2004,1.0589779931536778,0,0
PER,2005,1.1658427561664817,0,0
PER,2006,1.0840052334663641,0,0
PER,2007,1.0382572442683917,0,0
PER,2008,1.039352970485208,0,0
PER,2009,1.0337673604407756,0,0
PER,2010,1.003751203836101,0,0
PER,2011,1.0590219695381857,0,0
PER,2012,1.1128654541444685,0,0
PER,2013,1.0569142079190053,0,0
PER,2014,1.0560577961017947,0,0
PER,2015,0.9914510022608773,0,0
PER,2016,1.0217792301773188,0,0
PER,2017,1.0025553636225493,0,0
PER,2018,1.0358553198158504,0,0
PER,2019,1.0415092255723335,0,0
PER,2020,1.0661717621888223,0,1
PER,2021,1.2483015269315678,1,0
PER,2022,1.0117216469503654,0,0
PER,2023,1.0739108180308756,0,0
PER,2024,1.083078116889571,0,0
PHL,1990,1.0903369539839396,0,0
PHL,1991,1.1684315059051218,0,1
PHL,1992,1.1377145505549355,0,0
PHL,1993,1.1645048293376488,0,0
PHL,1994,1.022750241710188,0,0
PHL,1995,1.0203324898305417,0,0
PHL,1996,1.0306056234455967,0,0
PHL,1997,1.1197224113319493,0,0
PHL,1998,1.3290074126557259,1,0
PHL,1999,1.0912020422930073,0,0
PHL,2000,1.0872796405086138,0,0
PHL,2001,1.0329844278450997,0,0
PHL,2002,1.0144067347907886,0,0
PHL,2003,1.0284726656190526,0,0
PHL,2004,0.9814366807551848,0,0
PHL,2005,1.0190635711264096,0,0
PHL,2006,0.9728133705032047,0,0
PHL,2007,0.9704815395524694,0,0
PHL,2008,1.034543896862345,0,0
PHL,2009,1.2873039957780408,1,0
PHL,2010,0.9821445125493525,0,0
PHL,2011,0.9942676262200119,0,0
PHL,2012,0.9604865288338962,0,0
PHL,2013,0.9856313650467694,0,0
PHL,2014,0.975881295931132,0,0
PHL,2015,0.9759462219540394,0,0
PHL,2016,1.0602991324199216,0,0
PHL,2017,1.1178261394929319,0,0
PHL,2018,1.134943187112644,0,0
PHL,2019,1.1022252501488596,0,0
PHL,2020,1.0934175909960362,0,1
PHL,2021,1.050133044631901,0,0
PHL,2022,1.0273045281877002,0,0
PHL,2023,1.0601767358978726,0,0
PHL,2024,1.0489524301876814,0,0
POL,1990,1.4498075869996032,1,1
POL,1991,1.0813692470334944,0,1
POL,1992,1.2593679814015553,1,0
POL,1993,1.2184338834590458,1,0
POL,1994,1.221812409734316,1,0
POL,1995,1.1095613816244312,0,0
POL,1996,1.1006717254429197,0,0
POL,1997,1.0402635750666476,0,0
POL,1998,0.9866806530586201,0,0
POL,1999,1.0270409088565702,0,0
POL,2000,1.0723357070385322,0,0
POL,2001,1.013507058852802,0,1
POL,2002,1.0471971525963997,0,1
POL,2003,1.05541816015812,0,1
POL,2004,1.09168207768291,0,1
POL,2005,1.036691020598004,0,0
POL,2006,1.1154450163000902,0,0
POL,2007,1.1128521786332617,0,0
POL,2008,1.0292746846617347,0,0
POL,2009,1.0937469699043991,0,0
POL,2010,1.1073667215240244,0,0
POL,2011,1.068826972022757,0,0
POL,2012,1.1894607014142473,1,0
POL,2013,1.2254195906840306,1,0
POL,2014,1.0368502901242922,0,0
POL,2015,0.9799980347042512,0,0
POL,2016,1.0220138041174749,0,0
POL,2017,1.0288554164750567,0,0
POL,2018,1.0695677908806895,0,0
POL,2019,1.054617030458695,0,0
POL,2020,1.2121803155688262,1,1
POL,2021,1.173013650643293,0,0
POL,2022,1.0887356939126156,0,0
POL,2023,1.3947018934682387,1,0
POL,2024,1.1608086192741705,0,0
PRT,1990,1.126348471619183,0,1
PRT,1991,1.0705829726290177,0,1
PRT,1992,1.0501304250942618,0,0
PRT,1993,1.1101730154399296,0,1
PRT,1994,0.9901131304753326,0,0
PRT,1995,1.021718320205793,0,0
PRT,1996,0.9909430668192958,0,0
PRT,1997,0.9984344628569863,0,0
PRT,1998,1.0331876208249713,0,0
PRT,1999,1.091438570451822,0,0
PRT,2000,1.1259441690265868,0,0
PRT,2001,1.086331765979439,0,0
PRT,2002,1.0427594333694636,0,0
PRT,2003,1.1942252385325367,1,0
PRT,2004,1.046191455122017,0,0
PRT,2005,1.0369927455375567,0,0
PRT,2006,1.0612052947946045,0,0
PRT,2007,1.0436387176230246,0,0
PRT,2008,1.054369096851234,0,0
PRT,2009,1.2035108767797678,1,1
PRT,2010,1.076534172914804,0,0
PRT,2011,1.2512762356065346,1,1
PRT,2012,1.2863470104169816,1,1
PRT,2013,1.3323151127451855,1,1
PRT,2014,1.3006957436938307,1,1
PRT,2015,1.2495899256968523,1,0
PRT,2016,1.1986613675726567,1,0
PRT,2017,1.1449558808532747,0,0
PRT,2018,1.0953591168198638,0,0
PRT,2019,1.1049370537032743,0,0
PRT,2020,1.0363119241180831,0,1
PRT,2021,1.060370716984384,0,0
PRT,2022,1.1645287036594774,0,0
PRT,2023,1.1379246504426648,0,0
PRT,2024,1.0886647159969423,0,0
ROU,1990,1.6832036335092095,1,1
ROU,1991,1.5278879322379937,1,1
ROU,1992,1.5006847629230682,1,1
ROU,1993,1.6029432233347898,1,1
ROU,1994,1.1394297705103384,0,0
ROU,1995,1.1049320858531728,0,0
ROU,1996,1.0852504285297528,0,0
ROU,1997,1.2015037209436221,1,1
ROU,1998,1.3840586293718793,1,1
ROU,1999,1.3551160069146635,1,0
ROU,2000,1.2126986320834197,1,0
ROU,2001,1.1288479403034444,0,0
ROU,2002,1.1295283750222993,0,0
ROU,2003,1.1971128019233368,1,0
ROU,2004,1.3188504314502958,1,0
ROU,2005,1.1863487222158677,0,0
ROU,2006,1.2922785285467262,1,0
ROU,2007,1.3933836242421154,1,1
ROU,2008,1.411590135845163,1,0
ROU,2009,1.0963296275147911,0,1
ROU,2010,1.221090235864029,1,1
ROU,2011,1.0800176280052962,0,0
ROU,2012,1.1610437741010935,0,0
ROU,2013,1.2116656150037692,1,0
ROU,2014,1.0682820322413307,0,0
ROU,2015,1.051516089267436,0,0
ROU,2016,1.0378869699188347,0,0
ROU,2017,1.084495268186569,0,0
ROU,2018,1.010346361397419,0,0
ROU,2019,1.0661267314266738,0,0
ROU,2020,1.130130443263853,0,1
ROU,2021,1.0508679116188175,0,0
ROU,2022,1.0298590386808553,0,0
ROU,2023,1.0596305196859512,0,0
ROU,2024,1.0310866754545454,0,0
RUS,1990,1.4792435175108385,1,1
RUS,1991,1.386030928486179,1,1
RUS,1992,1.5894676165381543,1,1
RUS,1993,1.2857801617330602,1,1
RUS,1994,1.298721054454896,1,1
RUS,1995,1.1801426639149306,0,1
RUS,1996,1.0783310253290632,0,1
RUS,1997,0.9641018193928023,0,1
RUS,1998,1.0933542609223,0,1
RUS,1999,1.4304259428583472,1,1
RUS,2000,1.3401322504859938,1,0
RUS,2001,1.1079146134712394,0,0
RUS,2002,1.0464381061816161,0,0
RUS,2003,1.0701271277179685,0,0
RUS,2004,1.1339200562275753,0,0
RUS,2005,1.137347624947244,0,0
RUS,2006,1.075915245424735,0,0
RUS,2007,1.0981771111387786,0,0
RUS,2008,1.0303433534027486,0,0
RUS,2009,1.0333493026845955,0,1
RUS,2010,1.0035116798104498,0,0
RUS,2011,1.0076511488590423,0,0
RUS,2012,1.012178157090389,0,0
RUS,2013,1.057452548299178,0,0
RUS,2014,1.1074282579943096,0,0
RUS,2015,1.2010686078742239,1,0
RUS,2016,1.1436170727024546,0,0
RUS,2017,1.0315761006641295,0,0
RUS,2018,0.9916263485798664,0,0
RUS,2019,0.9903586372029973,0,0
RUS,2020,1.2200810126290351,1,1
RUS,2021,1.039378484320754,0,0
RUS,2022,1.477400117402551,1,0
RUS,2023,1.0106638341299279,0,0
RUS,2024,1.0309732015596085,0,0
SAU,1990,1.4191151239402309,1,1
SAU,1991,1.3830720128236027,1,1
SAU,1992,1.2823809934304473,1,1
SAU,1993,1.2641447221668058,1,0
SAU,1994,1.1395450609936508,0,0
SAU,1995,1.2295125760765304,1,0
SAU,1996,1.341198823776279,1,0
SAU,1997,1.2915638598999248,1,0
SAU,1998,1.1462170803298386,0,0
SAU,1999,1.175547761560399,0,0
SAU,2000,1.2137582298584588,1,0
SAU,2001,1.2279999795162897,1,0
SAU,2002,1.166179509446461,0,0
SAU,2003,1.0644338214836975,0,0
SAU,2004,1.3223932816180453,1,0
SAU,2005,1.3082482511467484,1,0
SAU,2006,1.2859349013827919,1,0
SAU,2007,1.297401558748192,1,0
SAU,2008,1.151807941798831,0,1
SAU,2009,1.398041262198446,1,0
SAU,2010,1.5296299087522063,1,0
SAU,2011,1.3080923128650852,1,0
SAU,2012,1.168674273709932,0,0
SAU,2013,1.4392500696415422,1,0
SAU,2014,1.486705285118554,1,0
SAU,2015,1.6587013479109067,1,0
SAU,2016,1.3688042408839332,1,0
SAU,2017,1.0220816418227547,0,0
SAU,2018,1.0334311149135609,0,0
SAU,2019,0.9959302707794262,0,0
SAU,2020,1.1605809583451514,0,1
SAU,2021,1.1078387995942212,0,0
SAU,2022,1.402580617167375,1,0
SAU,2023,1.3295407045144065,1,0
SAU,2024,1.314229550016943,1,0
SGP,1990,1.049321998719565,0,0
SGP,1991,1.0297227685952914,0,0
SGP,1992,1.0391761984340206,0,0
SGP,1993,1.0905125673708134,0,1
SGP,1994,1.0394492633451766,0,0
SGP,1995,0.9989461696042417,0,0
SGP,1996,0.9996293719530618,0,0
SGP,1997,1.0391185733615536,0,0
SGP,1998,1.3705844979237205,1,1
SGP,1999,0.9744238875406059,0,0
SGP,2000,1.0391185733615536,0,0
SGP,2001,1.1305516147054298,0,0
SGP,2002,1.0467115256567838,0,1
SGP,2003,1.1246648812681763,0,1
SGP,2004,1.1197821614805448,0,1
SGP,2005,1.0903798606232302,0,1
SGP,2006,1.1385107726056727,0,0
SGP,2007,1.0986378198439577,0,0
SGP,2008,1.162992693023209,0,1
SGP,2009,1.1132934311479334,0,1
SGP,2010,1.1946007377306298,1,0
SGP,2011,0.9726927181103534,0,0
SGP,2012,0.9288521751967614,0,0
SGP,2013,0.9472821274464398,0,0
SGP,2014,0.9795951322739727,0,0
SGP,2015,1.017911821173917,0,0
SGP,2016,0.9772559550713631,0,0
SGP,2017,0.9718024822698388,0,0
SGP,2018,1.0077495680223103,0,0
SGP,2019,1.0260214952470776,0,0
SGP,2020,1.151725360270723,0,1
SGP,2021,1.3235931586706622,1,0
SGP,2022,1.0030459345625025,0,1
SGP,2023,1.0224435971733241,0,0
SGP,2024,0.9985231063570017,0,0
SWE,1990,1.2647790070537641,1,1
SWE,1991,1.0496143665063902,0,1
SWE,1992,1.1516463316768206,0,1
SWE,1993,1.042435875808732,0,1
SWE,1994,0.9926437017728142,0,0
SWE,1995,1.0481234677491484,0,0
SWE,1996,1.0385319535246034,0,0
SWE,1997,1.0507112973053176,0,1
SWE,1998,1.0463253847272678,0,0
SWE,1999,1.5581144078322615,1,0
SWE,2000,1.1264036157458355,0,0
SWE,2001,1.0884002641121202,0,0
SWE,2002,1.0919194229425992,0,0
SWE,2003,1.0245624143840286,0,0
SWE,2004,1.0294940236433332,0,0
SWE,2005,0.9959883414396927,0,0
SWE,2006,1.0788615799122192,0,0
SWE,2007,1.0523528353451543,0,0
SWE,2008,1.106533064158817,0,0
SWE,2009,1.083164684387152,0,1
SWE,2010,1.0398832188073617,0,0
SWE,2011,0.9936887992608575,0,0
SWE,2012,1.1766068046623506,0,0
SWE,2013,1.0486660897832194,0,0
SWE,2014,0.9984550728071186,0,0
SWE,2015,0.9984508127615657,0,0
SWE,2016,0.9918339520300421,0,0
SWE,2017,1.0261103574717183,0,0
SWE,2018,1.0172518419890142,0,0
SWE,2019,1.0174614272027624,0,0
SWE,2020,1.1339044728673853,0,0
SWE,2021,1.210136265465254,1,0
SWE,2022,1.2783766040766507,1,1
SWE,2023,1.1252533586186886,0,1
SWE,2024,1.1797739710839437,0,0
