economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label
SAU,2006,3.31348473625901,-1.01590810452811,2.20902314069647,228956885016.288,6.254,27.4448874249267,89.9446046768984,1.58553602335569,59.8319082445442,30.1126964323542,48.5055212177407,3.75,9.43959260101552,22.2151611310309,0
SAU,2007,2.21365396372528,-1.94086075361376,4.16782358431579,309287347097.369,5.734,24.5483035341762,94.8633170967657,1.48457884530209,59.9374401392842,34.9258769574815,48.9277193860298,3.75,9.76830655358163,26.4729184187854,0
SAU,2008,6.2379875365458,2.04298819113291,9.87024816760266,451278977577.857,5.085,27.8314305903976,96.1026308742185,1.05925699592349,62.1115020331022,33.9911288411164,52.7522749197379,3.75,8.80826251078627,27.2957945617723,1
SAU,2009,-1.06671711240203,-4.86501611210622,5.0572227614833,420983696036.328,5.377,5.88427740874122,84.8583415624843,0.10169038708409,47.0886206534391,37.7697209090451,36.5986001950138,3.75,10.6474544734783,31.7152823567211,0
SAU,2010,5.0395150823517,6.08720360847519,5.33941733020905,459313194915.439,5.55,13.5423706949188,82.5496850227537,0.923670092367435,49.5697145263124,32.9799704964413,45.0145711180152,3.75,10.8283714782777,30.9262320159049,0
SAU,2011,11.758820686671,6.79984191573597,5.8262163739404,556570950256.256,5.77,23.8816335912651,84.3594342438995,0.688133631504519,55.2733461365779,29.0860881073216,51.0054091357496,3.75,9.93626585616017,26.765793867763,0
SAU,2012,5.76157382270968,1.40889754697817,2.86627029905053,673739616018.359,5.622,22.8484723061974,81.74067854616,0.669626013751334,53.1198476436365,28.6208309025235,49.5538369935862,3.75,9.75495663553457,26.4578386746131,0
SAU,2013,2.94563789152025,-2.47720466086211,3.51104209799866,737796355078.29,5.6,18.3253067776542,80.2515014286783,0.437984195574321,50.3725164415794,29.8789849870989,44.8811644940871,3.75,10.0246519761767,26.2949562527888,0
SAU,2014,4.02467158380668,1.5065962283723,2.24185348779063,744440513643.462,5.877,9.86478118777848,78.000111117736,0.191711517264834,45.0958458227862,32.9042652949498,38.7290353456033,3.75,10.9905942901745,28.5328325808043,0
SAU,2015,4.65512316652699,-0.634810334471936,1.22269318552328,626989686477.742,5.6,-7.93818281494483,67.1052692300592,0.572622097928938,31.4401316153804,35.6651376146789,24.8424808983873,3.75,13.0972378614193,32.4339384933454,0
