economy,year,crisis_label,ocsvm_score,ocsvm_anomaly,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,Exchange_Depreciation,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth
EGY,2019,0,-1.591340902087648,0,0.6257754038333856,-0.05016360236852921,0.23414484273897668,-0.619508269211643,0.22994631867416934,-0.2050538650681686,-0.06874863424082325,-0.7093035703918406,-0.48332028778040753,-0.8555929944272347,-0.5748198346392747,-0.11252837872071325,-1.1020669378536936,-0.050418185398316454
EGY,2020,1,-1.2544096396055395,0,0.08813192490128918,-0.06950083522170396,0.26062469876486777,-0.704085005692097,0.16780437264216994,-0.21096475093532768,-0.24728663247910362,-0.8436122650065222,-0.6674516581101264,-1.0384782643632906,-0.8908886772009031,-0.04387061724701408,-1.040777779383643,-0.015365761793337918
EGY,2021,0,-1.1072635983342862,0,0.01843481852598828,-0.06870474185431855,0.1458786559860065,-0.8176563381510079,-0.09988291799310871,-0.13651492998641962,-0.2909310512322221,-0.9051639765345183,-0.6810962687229826,-1.3296171977366233,-0.995181821174836,-0.20059484367309,-0.9898981252105971,-0.022847567776828847
EGY,2022,0,-1.3693751165573986,0,0.9039400197595554,-0.027837217021014587,-0.04679997119425758,-0.4512679275200529,-0.33868364301506565,0.18918913174888574,-0.12852379929630792,-0.759437009346205,-0.5818964180527708,-1.1222539535474065,-0.7122193839305535,-0.11563892870866115,-0.9353719044363613,0.025161700805255812
EGY,2023,0,-0.8575800303534842,0,0.14456118420079855,0.0662588687688365,-0.0022363110531238898,-0.6137403709220071,-0.21496150033973313,0.7137715549057553,-0.11560207224517961,-0.6300286295819958,-0.6029464488201659,-1.2201264010661477,-1.291544604538534,-0.2743678233297619,-0.9684926254243019,-0.01418075664360782
EGY,2024,0,0.5616396396144494,1,-0.22098268427202583,0.039830837594707576,0.011541825415632442,-1.0375183608824978,-0.06428466732650387,0.5462564217658868,1.1845404102492334,-0.7179260154891443,-0.5312167351115404,-1.8960551559286207,-1.8930456101717856,-0.4792866178771813,-1.0036852505883478,0.046645638354761654
ESP,1990,0,2.1085358266947907e-05,1,0.15023135855006206,-0.06160711577510312,1.9732040051548136,-0.6450236574225283,0.2936543679871534,-0.099066142440944,-0.0988041633289818,-0.7379953816025232,-0.6580483682712056,-0.3626138062753877,0.4895399032952272,-0.06028526262811503,0.40040315802483406,-0.12773061653543574
ESP,1991,0,6.663103144788352e-05,1,-0.18154927635826604,-0.06531466600596111,1.9732040051548136,-0.6574606593482397,0.4843283741954843,-0.099066142440944,-0.1593783727355268,-0.7368366878950808,-0.6644664322045015,-0.4368163245234623,0.34851572991293195,-0.06028526262811503,0.40040315802483406,-0.12033398123422458
ESP,1992,0,-0.2401332154574507,0,-0.6157576088412456,-0.06536024357784395,2.3538250251042063,-0.6546739377674399,-0.08662052920837458,-0.14700606141236938,-0.16764928750276603,-0.7230687765910059,-0.6616996877868061,-0.6633944842517959,0.012625119187597369,-0.06028526262811503,0.40040315802483406,-0.10495756833838173
ESP,1993,0,-0.00034361261822102307,0,-1.142330683624165,-0.07174088792661215,3.313773626888338,-0.2650679541706675,0.057961935256621584,0.21487048163714784,-0.17393029627032267,-0.6739960876536539,-0.6826697779561592,-0.6823193732309719,-0.43539832296267095,-0.06028526262811503,0.40040315802483406,-0.06041982856036633
ESP,1994,0,-0.024101991003295797,0,-0.22527267677763885,-0.0710378804308892,3.755750410800162,-0.28176676641472215,-0.05179578167397336,-0.05242114582472416,-0.2294684639849856,-0.5900573207945359,-0.6027907471369119,-0.7414563567372404,-0.40304006383113106,-0.06028526262811503,0.40040315802483406,-0.0559383645598067
ESP,1995,0,0.00011863582580051713,1,-0.12474998517141744,-0.07124787774762546,3.425505702314659,-0.13252157198794715,-0.37978338881724827,-0.2234370053360985,-0.27143618326531466,-0.5411580020325444,-0.5411375970185943,-0.42255977040752163,-0.25371368786509174,-0.06028526262811503,0.40040315802483406,-0.09842040214260808
ESP,1996,0,-0.14849412340129442,0,-0.16505665278541334,-0.07649639232343292,3.3107596595357975,-0.13717458942044403,-0.05867941816164824,-0.10409383467373645,-0.24708551368757617,-0.5022964059707719,-0.5312113674912246,-0.46147832131229943,-0.3024818109310728,-0.04535964389216984,0.40040315802483406,-0.08881972419592991
ESP,1997,0,-9.065796155471872e-05,0,0.09810497403348134,-0.08397061485532235,2.9998904554594836,-0.10223588671861317,0.07696522019337003,0.09261450074910525,-0.2370075083075906,-0.41719607437700035,-0.44398479028242294,-0.33016617629940576,-0.2366473121751671,0.009167689823048336,0.40040315802483406,-0.04787258788862184
ESP,1998,0,-0.29607908111941317,0,0.29004083607202946,-0.08461431873466428,2.56394160625274,-0.27617934985586573,-0.20324724234782665,-0.09771359984596312,-0.10815262969493093,-0.4032283950985409,-0.40318806494741977,-0.25093185061171047,-0.010118360412856697,-0.009114094541251588,0.40040315802483406,-0.08502130216672439
ESP,1999,0,0.07781616601117669,1,0.3187469780348051,-0.08237352703055612,1.8754653495795734,-0.6211575730620205,-0.5908001625307857,-1.5213074597002112,-0.028338166690945434,-0.3955041701780697,-0.337314127680546,-0.29799555199296157,0.26759049829521164,-0.05438139863672971,0.40040315802483406,-0.06273846420526769
